iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
26,0.593,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,2,0.030000,0.221585,0,6,6,2,1,0,6,1
26,0.598,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.150000,0.455522,0,6,6,3,1,0,6,1
26,0.603,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.120000,0.515364,0,6,6,3,1,0,6,1
26,0.608,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,5,0.090000,0.567362,0,5,5,5,1,0,6,1
27,0.624,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000011,0,3,0.100000,0.435890,0,5,5,3,1,0,6,1
27,0.629,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.100000,0.458258,0,5,5,3,1,0,6,1
27,0.634,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.080000,0.391918,0,5,5,3,1,0,6,1
27,0.639,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,2,0.060000,0.276405,0,3,3,2,1,0,6,1
28,0.655,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000010,0,3,0.190000,0.658711,0,0,6,3,0,1,6,1
29,0.671,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.130000,0.522590,0,5,5,3,1,0,6,1
30,0.687,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100001000000000010,0,4,0.140000,0.548088,0,4,4,4,1,0,6,1
31,0.702,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,3,0.090000,0.402368,0,4,4,3,1,0,6,1
31,0.708,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,4,0.090000,0.491833,0,0,8,4,0,1,6,1
32,0.723,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000010,0,4,0.150000,0.622495,0,5,5,4,1,0,6,1
33,0.739,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.160000,0.560714,0,5,5,3,1,0,6,1
33,0.744,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.130000,0.541387,0,5,5,4,1,0,6,1
33,0.749,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.150000,0.554527,0,5,5,3,1,0,6,1
33,0.754,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,5,0.160000,0.703136,0,0,10,5,0,1,6,1
34,0.770,2,2,0,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000110000000000000000000010,0,3,0.130000,0.541387,0,6,6,3,1,0,6,1
35,0.786,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.070000,0.353695,0,6,6,3,1,0,6,1
35,0.791,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,2,0.050000,0.259808,0,6,6,2,1,0,6,1
35,0.796,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,2,0.080000,0.365513,0,6,6,2,1,0,6,1
35,0.801,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.090000,0.402368,0,4,4,3,1,0,6,1
36,0.817,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,3,0.220000,0.656963,0,4,4,3,1,0,6,1
36,0.822,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000011,0,4,0.210000,0.697065,0,0,8,4,0,1,6,1
37,0.838,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000011,0,3,0.120000,0.495580,0,5,5,3,1,0,6,1
38,0.854,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,2,0.070000,0.353695,0,5,5,2,1,0,6,1
38,0.859,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.150000,0.554527,0,5,5,4,1,0,6,1
38,0.864,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,5,0.090000,0.549454,0,0,10,5,0,1,6,1
39,0.880,2,2,0,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000110000000000000000000010,0,2,0.060000,0.310483,0,6,6,2,1,0,6,1
40,0.896,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,2,0.060000,0.276405,0,6,6,2,1,0,6,1
40,0.901,6,6,1,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111001000000000000010,0,5,0.670000,0.721873,1,6,6,5,1,0,6,1
40,0.906,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,1.060000,0.443170,1,5,5,3,1,0,6,1
41,0.922,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.110000,0.466798,0,6,6,3,1,0,6,1
42,0.938,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.080000,0.365513,0,5,5,3,1,0,6,1
43,0.954,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.140000,0.583438,0,5,5,3,1,0,6,1
43,0.959,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.150000,0.572276,0,5,5,3,1,0,6,1
43,0.964,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.120000,0.474974,0,3,3,3,1,0,6,1
44,0.980,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000010,0,3,0.150000,0.572276,0,0,6,3,0,1,6,1
45,0.996,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,3,0.120000,0.495580,0,4,4,3,1,0,6,1
46,1.012,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000001,0,2,0.100000,0.387298,0,4,4,2,1,0,6,1
46,1.017,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000001,0,2,0.120000,0.430813,0,4,4,2,1,0,6,1
46,1.022,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000001,0,4,0.170000,0.679043,0,0,8,4,0,1,6,1
47,1.038,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000001,0,2,0.090000,0.376696,0,5,5,2,1,0,6,1
48,1.054,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000101,0,4,0.150000,0.606218,0,5,5,4,1,0,6,1
48,1.059,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.190000,0.627615,0,5,5,3,1,0,6,1
48,1.064,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,5,0.160000,0.688767,0,0,10,5,0,1,6,1
49,1.080,2,2,1,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000110000010000000000000001,1,3,1.100000,0.412311,1,4,4,3,1,0,6,1
50,1.096,8,8,2,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110101000000000010,1,4,1.460000,0.767072,1,0,8,4,0,1,6,1
51,1.112,4,4,1,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000100000000000010,1,5,1.480000,0.865794,1,5,5,5,1,0,6,1
52,1.128,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111110000000000000001,1,5,2.470000,1.367150,3,0,10,5,0,1,6,1
53,1.144,2,2,2,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000111000000100000000000010,1,6,1.530000,1.053138,1,6,6,6,1,0,6,1
54,1.160,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,4,0.110000,0.507839,0,6,6,4,1,0,6,1
54,1.165,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,4,0.160000,0.628013,0,6,6,4,1,0,6,1
54,1.170,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.100000,0.435890,0,6,6,3,1,0,6,1
54,1.175,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000110,0,4,0.190000,0.627615,0,6,6,4,1,0,6,1
54,1.180,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,5,0.190000,0.643351,0,6,6,5,1,0,6,1
54,1.185,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.110000,0.421782,0,6,6,3,1,0,6,1
54,1.190,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.100000,0.435890,0,6,6,3,1,0,6,1
54,1.195,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,4,0.160000,0.611882,0,5,5,4,1,0,6,1
55,1.211,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000101,0,3,0.160000,0.560714,0,5,5,3,1,0,6,1
55,1.216,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,4,0.180000,0.726361,0,5,5,4,1,0,6,1
55,1.221,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,4,0.171717,0.696896,0,4,4,4,1,0,6,1
56,1.237,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,4,0.180000,0.669029,0,0,8,4,0,1,6,1
57,1.253,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000010,0,4,0.090000,0.471063,0,5,5,4,1,0,6,1
58,1.269,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,4,0.150000,0.638357,0,5,5,4,1,0,6,1
58,1.274,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,4,0.150000,0.622495,0,5,5,4,1,0,6,1
58,1.279,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,2,0.100000,0.387298,0,5,5,2,1,0,6,1
58,1.284,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,3,0.070000,0.380920,0,5,5,3,1,0,6,1
58,1.289,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000001,0,4,0.120000,0.552811,0,4,4,4,1,0,6,1
59,1.305,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,3,0.140000,0.510294,0,5,5,3,1,0,6,1
60,1.321,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.170000,0.617333,0,4,4,4,1,0,6,1
61,1.337,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000100,0,3,0.170000,0.600916,0,4,4,3,1,0,6,1
61,1.342,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000100,0,3,0.140000,0.548088,0,4,4,3,1,0,6,1
61,1.347,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000100,0,4,0.150000,0.572276,0,0,8,4,0,1,6,1
62,1.363,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000010,0,5,0.170000,0.707884,0,5,5,5,1,0,6,1
63,1.379,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100001000000000010,1,4,1.110000,0.444860,1,6,6,4,1,0,6,1
64,1.395,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,5,0.220000,0.855336,0,5,5,5,1,0,6,1
65,1.411,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.180000,0.653911,0,5,5,4,1,0,6,1
65,1.416,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.190000,0.730685,0,5,5,4,1,0,6,1
65,1.421,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.190000,0.673721,0,5,5,4,1,0,6,1
65,1.426,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.100000,0.479583,0,5,5,4,1,0,6,1
65,1.431,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,2,0.090000,0.349142,0,5,5,2,1,0,6,1
65,1.436,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.150000,0.572276,0,5,5,3,1,0,6,1
65,1.441,7,7,3,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111111100000000000010,0,4,0.160000,0.628013,0,5,5,4,1,0,6,1
65,1.446,7,7,2,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111111000000000000010,0,2,0.100000,0.387298,0,5,5,2,1,0,6,1
65,1.451,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.110000,0.527162,0,4,4,4,1,0,6,1
66,1.467,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,4,0.140000,0.566039,0,0,8,4,0,1,6,1
67,1.483,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000010,0,4,0.100000,0.519615,0,5,5,4,1,0,6,1
68,1.499,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.100000,0.479583,0,5,5,4,1,0,6,1
68,1.504,7,7,2,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100011000000000010,0,4,0.210000,0.682569,0,5,5,4,1,0,6,1
68,1.509,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.410000,0.895489,0,5,5,4,1,0,6,1
