"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"12/31/2019 19:39:30.922"," ","25201111040","114828324864","74.330301669968819"," ","22928474112"
"12/31/2019 19:39:31.922","99.414268285781645","25201082368","114828324864","74.330301669968819","98.984489130553243","22928490496"
"12/31/2019 19:39:32.922","92.782495548623473","25141800960","114955194368","74.412426416392535","41792.509166453681","22876659712"
"12/31/2019 19:39:33.927","43.026678418403073","24968089600","115156103168","74.542478070255015","66071.727940646088","23197032448"
"12/31/2019 19:39:34.932","2.9649643426575487","24938491904","115179421696","74.557572527452749","21963.992069000691","23180808192"
"12/31/2019 19:39:35.934","2.4416390349286594","24882733056","115225317376","74.587281577891503","21551.607997846037","23131430912"
"12/31/2019 19:39:36.935","3.3439802372153493","24897318912","115203690496","74.573282146494208","28896.92663577335","23151009792"
"12/31/2019 19:39:37.937","2.1599994491401144","24895840256","115205951488","74.574745719920557","16509.731240577115","23151849472"
"12/31/2019 19:39:38.940","2.6699755779537022","24881213440","115223724032","74.586250184706003","27187.846995503125","23138963456"
"12/31/2019 19:39:39.943","2.7550452396525009","24886669312","115199754240","74.57073414106172","18028.48162892634","23146483712"
"12/31/2019 19:39:40.949","2.3092177568459435","24861917184","115224195072","74.586555099717003","24359.563899108412","23123783680"
"12/31/2019 19:39:41.951","2.6229117523870715","24869609472","115221839872","74.585030524662002","22681.469730482313","23123394560"
"12/31/2019 19:39:42.953","3.7996009391123775","24880775168","115218055168","74.582580634062779","17792.759707028727","23124910080"
"12/31/2019 19:39:43.955","67.558719774638377","24874991616","115209637888","74.577131977904855","29778.181345960224","23122444288"
"12/31/2019 19:39:44.956","83.573012485133063","24876998656","115213021184","74.579322052788768","15102.915208289958","23121874944"
