"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"01/01/2020 08:59:11.495"," ","25199554560","114829574144","74.331110337360556"," ","22926864384"
"01/01/2020 08:59:12.496","99.768370672410867","25199517696","114829516800","74.331073224155958","90.847104323423665","22926864384"
"01/01/2020 08:59:13.497","99.822860934838872","25199517696","114829459456","74.331036110951345","4.9978504245324089","22926864384"
"01/01/2020 08:59:14.498","92.145436906418283","25126092800","114965487616","74.419089424055784","37889.485502879637","22861168640"
"01/01/2020 08:59:15.507","28.652625782835074","24954241024","115166707712","74.549342569557325","76691.217061740375","23186374656"
"01/01/2020 08:59:16.517","3.1242252825020969","24924680192","115185577984","74.561557610184309","19880.107234314662","23168253952"
"01/01/2020 08:59:17.521","4.8733978652478811","24925741056","115169099776","74.55089098647025","19317.495636554962","23173980160"
"01/01/2020 08:59:18.529","1.7201310298257431","24884084736","115220664320","74.584269587552242","23296.152612915208","23137411072"
"01/01/2020 08:59:19.530","2.2108687578005952","24886640640","115208052736","74.576105893258031","22772.511335103354","23143350272"
"01/01/2020 08:59:20.538","3.4239118897177097","24882233344","115214360576","74.580189067539806","27741.466885045036","23139966976"
"01/01/2020 08:59:21.540","3.2236572918101238","24882565120","115209105408","74.576787295419905","22350.828178008382","23141285888"
"01/01/2020 08:59:22.542","2.295666253075364","24859762688","115226292224","74.58791261878514","16651.684709069683","23120007168"
"01/01/2020 08:59:23.546","2.3797700127345753","24861011968","115224576000","74.58680166736869","26028.740765055361","23110897664"
"01/01/2020 08:59:24.551","4.5574599986846236","24883421184","115195494400","74.567976657899095","15708.165081321225","23123066880"
"01/01/2020 08:59:25.553","80.857791653593225","24873271296","115209027584","74.576736934151683","27517.328571593956","23116300288"
"01/01/2020 08:59:26.553","83.399267863721221","24870252544","115212406784","74.578924331483179","11475.064260359859","23115423744"
"01/01/2020 08:59:27.554","89.501755174276155","24866975744","115215826944","74.581138271508081","10429.037719135969","23114686464"
"01/01/2020 08:59:28.554","93.233516158690549","24865607680","115215826944","74.581138271508081","6898.564514871593","23114235904"
"01/01/2020 08:59:29.555","99.4705929217331","24865570816","115215826944","74.581138271508081","7.9971618072745976","23114223616"
"01/01/2020 08:59:30.555","98.47131742755694","24865378304","115217694720","74.582347314474717","7545.1567638732704","23113981952"
"01/01/2020 08:59:31.556","98.54824637341332","24865099776","115219652608","74.583614681517616","7535.1475368300062","23113703424"
"01/01/2020 08:59:32.556","89.777084120380934","24865095680","115219595264","74.583577568313004","8322.9409071195605","23113678848"
"01/01/2020 08:59:33.557","85.025086603875394","24863096832","115219595264","74.583577568313004","12337.573595874233","23113547776"
"01/01/2020 08:59:34.558","85.425371380873543","24860381184","115219464192","74.583492724826442","13629.76395831453","23113277440"
"01/01/2020 08:59:35.558","89.337018828583666","24856604672","115219898368","74.583773774696454","18106.693996871451","23111557120"
"01/01/2020 08:59:36.560","98.333519993947007","24852500480","115221274624","74.584664631305415","8562.7984638870603","23109754880"
"01/01/2020 08:59:37.560","99.489172745111517","24852496384","115221241856","74.584643420433778","24.989282096908639","23109730304"
"01/01/2020 08:59:38.561","99.513196417056875","24852492288","115221213184","74.584624863831479","4.9964689953609778","23109726208"
"01/01/2020 08:59:39.561","99.355618481663114","24852484096","115221213184","74.584624863831479","10.999923000538995","23109705728"
"01/01/2020 08:59:40.562","90.901147692577368","24852135936","115223801856","74.586300569257304","14256.33927389111","23109382144"
"01/01/2020 08:59:41.563","83.543271697934898","24850444288","115223994368","74.586425180217816","22784.22944109657","23108861952"
"01/01/2020 08:59:42.565","84.368612358520068","24847151104","115225145344","74.587170214994615","15647.670234656172","23108030464"
"01/01/2020 08:59:43.567","86.074077844209782","24847843328","115225145344","74.587170214994615","10190.623847616691","23107878912"
"01/01/2020 08:59:44.568","99.358368998372242","24847810560","115224981504","74.587064160636402","7.9931514678223703","23107862528"
"01/01/2020 08:59:45.568","98.250431438932523","24871710720","115225145344","74.587170214994615","7605.1995143304212","23107006464"
"01/01/2020 08:59:46.569","99.02299153138118","24871673856","115225845760","74.587623606107115","21.979482153409794","23106969600"
"01/01/2020 08:59:47.570","99.351265277457969","24871714816","115225808896","74.587599740966127","5.9935916518058887","23107010560"
"01/01/2020 08:59:48.570","93.700415529846808","24871780352","115225780224","74.587581184363827","4300.196518980918","23107076096"
"01/01/2020 08:59:49.571","81.995601605549879","24871624704","115225780224","74.587581184363827","12196.953669664123","23106928640"
"01/01/2020 08:59:50.572","80.218035746025009","24873631744","115201978368","74.572173849347095","18042.553769717742","23108071424"
"01/01/2020 08:59:51.573","81.065947557222245","24873652224","115202977792","74.572820792573694","11122.811563847925","23108087808"
"01/01/2020 08:59:52.574","98.212380564976812","24874139648","115202977792","74.572820792573694","252.74644476661015","23108112384"
"01/01/2020 08:59:53.574","98.667440498201387","24874336256","115202969600","74.572815484035019","5.9998098060291483","23108128768"
"01/01/2020 08:59:54.575","99.220056383704886","24874352640","115202969600","74.572815484035019","4.9952759675175189","23108136960"
"01/01/2020 08:59:55.575","97.975141832263475","24874332160","115205025792","74.574146506975907","7613.1899565886197","23108124672"
"01/01/2020 08:59:56.575","94.298792813175169","24874328064","115205025792","74.574146506975907","2452.0058848141234","23108120576"
"01/01/2020 08:59:57.578","78.051754159021087","24878784512","115193131008","74.566446797588483","11334.168640026386","23112564736"
"01/01/2020 08:59:58.578","81.370793006500151","24879714304","115196387328","74.568554683255158","11700.468798716538","23112667136"
"01/01/2020 08:59:59.580","81.161456874320194","24886390784","115190554624","74.564779078253736","10078.241607328831","23119364096"
"01/01/2020 09:00:00.583","94.069055191950795","24905031680","115170643968","74.551890574989812","10727.499093082215","23137542144"
"01/01/2020 09:00:01.584","96.810432923194384","24905408512","115170627584","74.551879957912462","7593.9734226917526","23137636352"
"01/01/2020 09:00:02.585","99.256798082552251","24905490432","115170570240","74.551842844707849","4.9978009675742676","23137718272"
"01/01/2020 09:00:03.586","98.836718197150958","24905523200","115170537472","74.551821633836212","7.9917732685973064","23137751040"
"01/01/2020 09:00:04.587","99.191670276619845","24905539584","115170533376","74.551818979566875","69.953278205486555","23137767424"
"01/01/2020 09:00:05.588","82.322044385537751","24905834496","115176050688","74.555390415376849","16700.673051708851","23137763328"
"01/01/2020 09:00:06.590","79.40362722450223","24911572992","115163668480","74.547375220467188","16092.667576229083","23143510016"
"01/01/2020 09:00:07.591","80.563481696574669","24912015360","115166961664","74.549506947991787","9494.4239240302231","23143510016"
"01/01/2020 09:00:08.592","90.592506847815059","24917417984","115153252352","74.540632677856038","4794.9238352476559","23148478464"
"01/01/2020 09:00:09.592","98.883268801153392","24917831680","115153252352","74.540632677856038","8.9986636984407813","23148482560"
"01/01/2020 09:00:10.592","98.185656036648837","24919232512","115154612224","74.541512940670714","7566.2562164241135","23149101056"
"01/01/2020 09:00:11.593","98.152436301921369","24919351296","115155763200","74.542257998730577","7671.448833045959","23149162496"
