iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
25,0.591,6,6,3,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111101100000000000010,0,3,0.080000,0.391918,0,6,6,3,1,0,5,1
25,0.596,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.060000,0.341174,0,6,6,3,1,0,5,1
25,0.601,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,1,0.030000,0.170587,0,4,4,1,1,0,5,1
26,0.617,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,2,0.070000,0.291719,0,4,4,2,1,0,5,1
26,0.622,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,3,0.080000,0.391918,0,4,4,3,1,0,5,1
26,0.627,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,3,0.160000,0.611882,0,4,4,3,1,0,5,1
26,0.632,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,4,0.140000,0.600333,0,0,8,4,0,1,5,1
27,0.648,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000010,0,2,0.080000,0.305941,0,5,5,2,1,0,5,1
28,0.664,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.120000,0.515364,0,5,5,3,1,0,5,1
28,0.669,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.110000,0.487750,0,5,5,3,1,0,5,1
28,0.674,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,2,0.050000,0.259808,0,3,3,2,1,0,5,1
29,0.690,9,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000111111111000000000000010,0,3,0.100000,0.435890,0,0,6,3,0,1,5,1
30,0.706,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,4,0.130000,0.522590,0,5,5,4,1,0,5,1
31,0.722,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.100000,0.435890,0,4,4,3,1,0,5,1
32,0.738,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000010,0,4,0.220000,0.742698,0,0,8,4,0,1,5,1
33,0.754,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000010,0,6,0.190000,0.844926,0,6,6,6,1,0,6,1
34,0.770,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,3,0.140000,0.529528,0,6,6,3,1,0,6,1
34,0.775,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,5,0.130000,0.626977,0,6,6,5,1,0,6,1
34,0.780,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,4,0.160000,0.611882,0,6,6,4,1,0,6,1
34,0.785,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000010,0,6,0.150000,0.753326,0,0,11,6,0,1,6,1
35,0.801,1,1,1,11,0000000000000000000000000000000000000000011111111111000000000000,0000000000000000000000000000000000000000101000000000000000000010,1,6,1.120000,0.620967,1,7,7,6,1,0,6,1
36,0.817,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000010,0,1,0.030000,0.170587,0,7,7,1,1,0,6,1
36,0.822,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000001,0,5,0.110000,0.598247,0,7,7,5,1,0,6,1
36,0.827,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000001,0,4,0.130000,0.610819,0,6,6,4,1,0,6,1
37,0.843,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,3,0.110000,0.466798,0,6,6,3,1,0,6,1
37,0.848,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,5,0.150000,0.638357,0,6,6,5,1,0,6,1
37,0.853,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,6,0.160000,0.796492,0,0,11,6,0,1,6,1
38,0.869,1,1,0,11,0000000000000000000000000000000000000000011111111111000000000000,0000000000000000000000000000000000000000100000000000000000000100,0,4,0.140000,0.600333,0,7,7,4,1,0,6,1
39,0.885,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000100,0,3,0.050000,0.327872,0,7,7,3,1,0,6,1
39,0.890,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000100,0,4,0.100000,0.479583,0,7,7,4,1,0,6,1
39,0.895,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000100,0,5,0.120000,0.587878,0,7,7,5,1,0,6,1
39,0.900,5,5,0,7,0000000000000000000000000000000000000000000001111111000000000000,0000000000000000000000000000000000000000111110000000000000000100,0,4,0.190000,0.702780,0,5,5,4,1,0,6,1
40,0.916,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,2,0.170000,0.448442,0,5,5,2,1,0,6,1
40,0.921,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.080000,0.416653,0,5,5,3,1,0,6,1
40,0.926,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.090000,0.426497,0,5,5,3,1,0,6,1
40,0.931,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,4,0.080000,0.483322,0,5,5,4,1,0,6,1
40,0.936,7,7,2,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111110001000000000100,0,2,0.120000,0.430813,0,5,5,2,1,0,6,1
40,0.941,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111110000000000000101,0,4,0.090000,0.471063,0,5,5,4,1,0,6,1
40,0.946,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.050000,0.327872,0,5,5,3,1,0,6,1
40,0.951,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,1,0.030000,0.170587,0,5,5,1,1,0,6,1
40,0.956,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,1,0.030000,0.170587,0,5,5,1,1,0,6,1
40,0.961,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,4,0.130000,0.594222,0,4,4,4,1,0,6,1
41,0.977,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000100,0,4,0.090000,0.471063,0,0,8,4,0,1,6,1
42,0.993,4,4,3,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100101100000000000100,0,5,0.150000,0.653835,0,5,5,5,1,0,6,1
43,1.009,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,4,0.080000,0.462169,0,5,5,4,1,0,6,1
43,1.014,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,4,0.130000,0.594222,0,5,5,4,1,0,6,1
43,1.019,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100100000000000100,0,1,0.040000,0.195959,0,5,5,1,1,0,6,1
43,1.024,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,4,0.110000,0.545802,0,5,5,4,1,0,6,1
43,1.029,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,2,0.060000,0.310483,0,5,5,2,1,0,6,1
43,1.034,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,2,0.040000,0.241661,0,5,5,2,1,0,6,1
43,1.039,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.100000,0.458258,0,5,5,3,1,0,6,1
43,1.045,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,5,0.120000,0.667533,0,0,10,5,0,1,6,1
44,1.060,2,2,0,10,0000000000000000000000000000000000000000001111111111000000000000,0000000000000000000000000000000000000000110000000000000000000100,0,6,0.130000,0.702211,0,6,6,6,1,0,6,1
45,1.076,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000100,0,3,0.070000,0.353695,0,6,6,3,1,0,6,1
45,1.081,6,6,2,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111010010000000000100,0,5,0.120000,0.570614,0,6,6,5,1,0,6,1
45,1.086,6,6,1,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000010000000000100,0,3,0.120000,0.474974,0,6,6,3,1,0,6,1
45,1.091,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000100,0,3,0.090000,0.402368,0,6,6,3,1,0,6,1
45,1.097,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000100,0,4,0.110000,0.507839,0,6,6,4,1,0,6,1
45,1.102,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000111,0,2,0.060000,0.310483,0,6,6,2,1,0,6,1
45,1.107,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000100,0,3,0.090000,0.449333,0,6,6,3,1,0,6,1
45,1.112,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000100,0,3,0.080000,0.391918,0,5,5,3,1,0,6,1
46,1.128,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.120000,0.515364,0,4,4,3,1,0,6,1
47,1.144,8,8,0,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110000000000000100,0,4,0.100000,0.500000,0,0,8,4,0,1,6,1
48,1.159,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000100,0,5,0.230000,0.732871,0,5,5,5,1,0,6,1
49,1.175,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.160000,0.578273,0,5,5,3,1,0,6,1
49,1.180,7,7,2,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100101000000000100,0,3,0.130000,0.503090,0,5,5,3,1,0,6,1
49,1.185,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,2,0.110000,0.421782,0,5,5,2,1,0,6,1
49,1.190,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,4,0.170000,0.648922,0,5,5,4,1,0,6,1
49,1.196,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.120000,0.474974,0,5,5,3,1,0,6,1
49,1.201,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.150000,0.554527,0,5,5,3,1,0,6,1
49,1.206,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.130000,0.503090,0,5,5,3,1,0,6,1
49,1.211,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.110000,0.466798,0,5,5,3,1,0,6,1
49,1.216,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,2,0.070000,0.324191,0,5,5,2,1,0,6,1
49,1.221,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.080000,0.416653,0,4,4,3,1,0,6,1
50,1.237,8,8,1,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111110001000000000100,0,4,0.180000,0.669029,0,0,8,4,0,1,6,1
51,1.253,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000100,0,4,0.150000,0.698212,0,5,5,4,1,0,6,1
52,1.268,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.110000,0.444860,0,5,5,3,1,0,6,1
52,1.274,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.040404,0.315242,0,5,5,3,1,0,6,1
52,1.279,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,3,0.100000,0.458258,0,5,5,3,1,0,6,1
52,1.284,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000010,0,4,0.090000,0.491833,0,5,5,4,1,0,6,1
52,1.289,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100100000000000010,0,2,0.100000,0.387298,0,5,5,2,1,0,6,1
52,1.294,7,7,1,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111101000000000000010,0,3,0.110000,0.466798,0,4,4,3,1,0,6,1
53,1.310,8,8,4,4,0000000000000000000000000000000000000000000000001111000000000000,0000000000000000000000000000000000000000111111111111000000000001,0,4,0.090000,0.491833,0,0,8,4,0,1,6,1
54,1.326,4,4,0,8,0000000000000000000000000000000000000000000011111111000000000000,0000000000000000000000000000000000000000111100000000000000000100,0,6,0.140000,0.693109,0,6,6,6,1,0,6,1
55,1.342,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,5,0.140000,0.616766,0,6,6,5,1,0,6,1
55,1.347,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,4,0.140000,0.583438,0,6,6,4,1,0,6,1
55,1.352,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,3,0.110000,0.466798,0,6,6,3,1,0,6,1
55,1.357,6,6,0,6,0000000000000000000000000000000000000000000000111111000000000000,0000000000000000000000000000000000000000111111000000000000000001,0,3,0.170000,0.617333,0,5,5,3,1,0,6,1
56,1.373,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,3,0.120000,0.453431,0,5,5,3,1,0,6,1
56,1.378,7,7,0,5,0000000000000000000000000000000000000000000000011111000000000000,0000000000000000000000000000000000000000111111100000000000000100,0,2,0.070000,0.324191,0,5,5,2,1,0,6,1
