
"(PDH-CSV 4.0)","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(_Total)\CPU Wait Time Per Dispatch","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Hypervisor Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 10)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 9)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 8)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 7)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 6)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 5)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 4)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 3)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 2)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 1)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 0)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 11)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 10)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 9)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 8)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 7)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 6)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 5)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 4)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 3)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 2)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 1)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 0)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 23)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 22)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 21)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 20)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 19)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 18)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 17)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 16)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 15)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 14)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 13)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 12)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 11)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 10)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 9)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 8)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 7)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 6)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 5)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 4)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 3)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 2)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 1)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 0)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 23)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 22)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 21)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 20)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 19)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 18)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 17)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 16)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 15)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 14)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 13)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 12)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 11)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 10)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 9)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 8)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 7)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 6)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 5)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 4)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 3)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 2)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 1)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 0)\% Guest Run Time"
"01/01/2020 09:25:47.181","3.310013","2827.994596","4.758551","0.232338","4.526212","3.310013","5.063733","2.635955","3.550904","1.473972","3.128392","7.863418","14.285661","3.852747","1.877507","20.390600","1.763861","3.000445","1.726114","0.663750","0.222723","0.353037","0.514263","0.970544","0.344571","0.373409","0.333530","1.295911","0.445260","4.758551","5.454726","5.289349","1.525821","7.942359","14.377776","3.392220","1.926865","20.342862","4.810516","2.687426","3.205712","0.000577","0.226355","0.670999","0.515220","0.970335","0.303071","0.377636","0.343193","1.271282","0.448320","11.559831","13.015229","13.704306","4.526212","5.100661","4.955852","1.268443","7.471173","13.592243","3.086449","1.613464","19.941179","4.417061","2.341765","2.935169","0.000000","0.202803","0.629185","0.494504","0.936870","0.245830","0.321372","0.293578","1.205042","0.421875","11.306265","12.696258","13.303561"
"01/01/2020 09:25:48.182","5.003897","2813.634833","5.375204","0.282957","5.092247","5.003897","0.374731","0.423534","1.140945","0.410483","0.352050","0.508169","0.260645","0.315578","0.497598","0.472097","0.511929","1.913539","8.311603","17.319085","28.398606","1.290803","3.087156","24.992902","2.039316","1.549018","9.006902","8.257190","3.655758","5.375204","4.742412","4.827802","0.511766","0.581135","0.294981","0.357162","0.574145","0.529466","2.136923","0.484946","4.167547","17.444708","28.648436","1.042656","3.091629","25.133722","2.159714","1.604711","9.112962","5.255856","3.692172","3.833440","3.111838","5.684753","5.092247","4.111252","4.405324","0.351413","0.324499","0.164333","0.193076","0.279565","0.313646","1.957942","0.263594","3.900528","17.308783","28.424869","0.994776","3.040139","24.716470","1.862375","1.360028","8.699553","5.163123","3.532095","3.446349","2.676653","4.747688"
"01/01/2020 09:25:49.182","3.226292","2972.276013","4.366208","0.191538","4.174670","3.226292","0.663131","0.219440","0.494138","0.344555","0.636452","0.330546","0.296827","0.359704","0.352045","0.765057","0.576415","0.401262","3.702438","31.064392","8.105086","0.368804","0.261529","1.551682","2.302809","0.775236","2.180335","18.036332","0.416502","4.366208","11.236410","0.445047","0.738277","0.335542","0.344050","0.399712","0.393866","0.818873","1.045337","0.247651","3.728789","30.869192","8.067160","0.374310","0.276544","1.505252","2.338309","0.832738","2.215751","7.433178","0.419901","11.785174","10.765279","8.213702","4.174670","10.832455","0.227872","0.376566","0.169708","0.167232","0.239097","0.227806","0.592210","0.693548","0.132892","3.619459","30.701525","7.965317","0.345137","0.252722","1.456584","2.173003","0.634882","2.044721","7.264715","0.395879","11.482892","10.252892","7.983317"
"01/01/2020 09:25:50.197","5.701225","3860.023175","5.980068","0.257866","5.722202","5.701225","4.736635","2.804510","1.966372","2.321260","2.240930","16.303801","33.339711","7.461770","1.112883","6.468112","51.664553","0.042371","0.041642","0.090590","0.012535","0.081039","0.098212","0.064093","0.089251","0.042036","0.065796","0.045039","0.035025","5.980068","8.341837","16.842946","2.319490","1.324519","33.453535","7.519799","1.159398","2.493415","51.712981","2.886888","0.133475","0.093411","0.013893","0.088734","0.101819","0.066885","0.093076","0.044889","0.069150","0.050856","0.036687","2.937032","6.533640","5.197768","5.722202","7.820688","15.591134","2.027910","1.087304","32.132675","7.090712","0.957059","2.236368","51.306067","2.594409","0.105049","0.081842","0.010594","0.061135","0.088891","0.055572","0.073640","0.033989","0.056261","0.029617","0.031193","2.751024","6.046564","5.057935"
"01/01/2020 09:25:51.197","45.797609","5054.458364","44.489905","0.419987","44.069919","45.797609","94.860278","95.559571","95.371283","95.492852","95.036516","96.613561","94.648310","94.993207","97.411294","96.145926","95.412143","0.020150","0.171278","0.269007","0.141629","0.598584","0.110809","0.022650","0.310937","0.033630","0.010930","0.026890","0.083579","44.489905","95.629176","96.522536","95.037429","90.661849","93.039166","82.250423","90.790688","88.084202","86.331268","92.517823","65.072411","47.918149","0.234158","0.625552","0.112598","0.024879","0.324916","0.038359","0.012150","0.029806","0.101942","2.025464","1.867105","32.961886","44.069919","94.523997","95.778475","94.362374","89.880468","91.760034","81.392548","90.068127","87.263937","85.774154","91.849792","64.503380","47.524219","0.187215","0.553537","0.098674","0.018743","0.280868","0.024421","0.009722","0.022278","0.049483","1.847130","1.748077","32.661482"
"01/01/2020 09:25:52.197","46.860692","12878.571429","44.943070","0.299736","44.643334","46.860692","97.800543","96.985381","98.972408","98.018753","98.226543","97.560484","97.539125","98.541248","98.323879","97.147434","98.271841","0.098025","0.033378","0.024349","0.017789","0.004770","0.027969","0.016909","0.036988","0.054817","0.016639","0.034368","0.042278","44.943070","98.123847","94.087637","94.729262","91.495884","87.830994","66.303837","98.198061","75.779718","40.529863","88.524719","14.480112","73.071727","0.039897","0.028180","0.030558","0.018176","0.040940","0.055385","0.017831","0.035978","0.043943","2.965390","77.829099","79.911715","44.643334","97.389250","93.514961","93.814556","90.936860","87.410751","65.916322","97.690833","75.421090","40.243629","88.085953","14.347758","72.701751","0.029194","0.020874","0.022978","0.013509","0.024704","0.050757","0.012958","0.029548","0.035958","2.838294","77.035756","79.354164"
"01/01/2020 09:25:53.197","45.375397","17715.357813","47.034355","0.357967","46.676388","45.375397","93.389028","92.575039","94.544497","95.544855","94.550197","95.547715","96.695164","94.558297","95.546645","95.540045","94.543227","0.041000","0.116460","0.027580","0.011380","0.032120","0.025240","0.014880","0.194540","0.007560","0.009730","0.028870","0.090060","47.034355","95.513760","88.292432","87.937854","76.604699","71.800066","94.091771","94.245071","91.317695","92.539913","84.365706","68.279393","72.025818","0.026850","0.074390","0.027110","0.016460","0.195940","0.009120","0.010940","0.031590","0.100930","33.120673","28.394175","49.786894","46.676388","95.016690","87.773311","87.409515","76.108990","71.174156","93.427621","93.785401","90.588200","92.082513","83.708073","67.734923","71.656793","0.018650","0.054970","0.021980","0.012090","0.190570","0.005050","0.008040","0.022390","0.059600","32.499061","27.751674","49.107798"
"01/01/2020 09:25:54.213","46.499312","13056.415793","45.302434","0.288291","45.014143","46.499312","97.108491","95.620070","97.061530","98.027948","97.053445","97.051291","96.920046","97.085072","97.062731","98.046645","98.028824","0.010476","0.082562","0.071884","0.046334","0.035386","0.041313","0.015743","0.032915","0.009787","0.020663","0.038382","0.013262","45.302434","93.893043","97.160228","69.599831","70.060961","63.362642","97.126550","95.848741","90.171046","82.395803","81.286051","33.508904","57.372133","0.053583","0.048177","0.045174","0.017113","0.036963","0.010949","0.022282","0.041098","0.014572","10.403526","81.260079","63.532804","45.014143","93.429022","96.692162","69.257331","69.696045","62.819576","96.115347","95.385153","89.689477","82.001818","80.945855","33.305466","57.045621","0.042792","0.039168","0.031498","0.013076","0.022656","0.008064","0.016906","0.030848","0.011067","10.262959","80.454446","63.036923"
"01/01/2020 09:25:55.213","47.142273","14065.369458","45.435542","0.271175","45.164367","47.142273","99.139640","96.868331","98.578175","98.594298","98.599551","98.578815","98.574545","99.040843","98.575175","98.708793","98.577475","0.044313","0.123441","0.035602","0.011941","0.035942","0.035230","0.026552","0.008721","0.014291","0.032077","0.029767","0.038142","45.435542","97.793289","95.902352","98.225459","80.209937","76.604781","98.495681","92.198509","98.803531","90.570928","80.831811","74.728943","13.248458","0.033000","0.038120","0.038020","0.029330","0.009970","0.015630","0.035620","0.032300","0.042750","1.843946","7.128013","83.568921","45.164367","97.082497","95.277136","97.795857","79.848554","76.315551","97.594811","91.722880","98.330731","90.148779","80.482341","74.286935","13.171928","0.024270","0.031250","0.028940","0.020120","0.006610","0.012700","0.022560","0.022500","0.026520","1.714354","6.941202","83.012222"
"01/01/2020 09:25:56.213","46.716913","17365.294535","46.126119","0.283205","45.842914","46.716913","95.900036","96.566972","97.567091","98.598469","98.585660","98.051981","97.880255","97.111691","97.571621","98.468592","97.582001","0.026299","0.046879","0.043369","0.014710","0.022690","0.049539","0.020770","0.235315","0.017330","0.023600","0.094088","0.010050","46.126119","96.033787","96.540359","98.234058","56.719597","91.683162","56.660378","92.660527","79.147040","94.505854","81.498886","88.205603","83.264270","0.061570","0.024080","0.051950","0.023030","0.241179","0.019610","0.025360","0.102900","0.011650","8.458457","57.764105","25.104264","45.842914","95.584098","95.953751","97.729620","56.244038","91.278163","56.315950","92.235858","78.424413","94.077225","81.146087","87.709654","82.951291","0.049160","0.020770","0.043690","0.015680","0.217069","0.013620","0.019860","0.068060","0.007020","8.209374","57.158215","24.772048"
