"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"01/06/2020 01:41:07.878"," ","3308883968","835575808","14.479146621767233327"," ","2998878208"
"01/06/2020 01:41:08.883","99.906739722873794562","3310362624","835575808","14.479146621767233327","90.612973866023438063","2998616064"
"01/06/2020 01:41:09.895","99.914814785164551836","3310297088","835575808","14.479146621767233327","22.732313370672311947","2998550528"
"01/06/2020 01:41:10.896","99.957181266869170599","3310235648","835575808","14.479146621767233327","0","2998489088"
"01/06/2020 01:41:11.897","99.966776801702124544","3310235648","835575808","14.479146621767233327","0","2998489088"
"01/06/2020 01:41:12.904","99.9836105777926889","3310235648","835575808","14.479146621767233327","0","2998489088"
"01/06/2020 01:41:13.916","99.956266371696116835","3310252032","835575808","14.479146621767233327","0","2998505472"
"01/06/2020 01:41:14.928","99.9811322656837973","3310252032","835575808","14.479146621767233327","2.9650820082381836862","2998505472"
"01/06/2020 01:41:15.940","99.896345589024491574","3310198784","835547136","14.478649784456623095","148.25122850851357725","2998382592"
"01/06/2020 01:41:16.951","99.984354108336376044","3310198784","835547136","14.478649784456623095","0","2998382592"
"01/06/2020 01:41:17.953","99.960536763902823054","3310440448","835403776","14.476165597903580817","1.9965977973533099998","2998358016"
"01/06/2020 01:41:18.960","99.970737152581918394","3310485504","835403776","14.476165597903580817","0.99332979045708069687","2998358016"
"01/06/2020 01:41:19.972","99.969509627841532051","3310866432","835231744","14.473184550756865718","0","2998370304"
"01/06/2020 01:41:20.978","99.986620141445072818","3310866432","835231744","14.473184550756865718","0","2998370304"
"01/06/2020 01:41:21.980","99.92451061745481411","3312082944","837439488","14.511441116805990248","57.930819015931170668","2998370304"
