iteration,time_sec,hvm_busy_cores,hvm_cores,primary_busy_cores,primary_cores,primary_cores_mask,system_busy_mask_raw,f_min,f_max,f_avg,f_stddev,f_med,pred_peak,upper_bound,cpu_max,overpredicted,safeguard,feedback_max,update_model
4,0.196,1,10,0,2,0000000000000000000000000000000000000000000000000011000000000000,0000000000000000000000000000000000000000010000000000000000000100,0,2,0.090000,0.349142,0,2,2,2,0,0,3,1
4,0.201,1,10,0,2,0000000000000000000000000000000000000000000000000011000000000000,0000000000000000000000000000000000000000010000000000000000000100,0,2,0.120000,0.430813,0,3,3,2,0,0,3,1
5,0.217,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000110,0,3,0.100000,0.479583,0,3,3,3,0,0,3,1
5,0.222,1,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000010000000000000000111,0,3,0.170000,0.617333,0,3,3,3,0,0,3,1
5,0.227,1,9,2,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000010000011000000000010,0,2,0.100000,0.412311,0,2,3,2,1,0,3,1
5,0.232,3,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000101100000000000000000010,0,1,0.020000,0.140000,0,2,2,1,1,0,3,1
6,0.248,1,10,0,2,0000000000000000000000000000000000000000000000000011000000000000,0000000000000000000000000000000000000000000000100000000000000100,0,2,0.080000,0.365513,0,2,2,2,0,0,3,1
6,0.253,0,10,0,2,0000000000000000000000000000000000000000000000000011000000000000,0000000000000000000000000000000000000000000000000000000000000111,0,2,0.100000,0.412311,0,2,2,2,0,0,3,1
6,0.258,0,10,0,2,0000000000000000000000000000000000000000000000000011000000000000,0000000000000000000000000000000000000000000000000000000000000100,0,2,0.070000,0.324191,0,2,2,2,0,0,3,1
6,0.263,1,10,0,2,0000000000000000000000000000000000000000000000000011000000000000,0000000000000000000000000000000000000000000000100000000000000100,0,2,0.120000,0.430813,0,3,3,2,0,0,3,1
7,0.279,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.100000,0.458258,0,3,3,3,0,0,3,1
7,0.284,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.110000,0.487750,0,3,3,3,0,0,3,1
7,0.289,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.110000,0.444860,0,3,3,3,0,0,3,1
7,0.294,0,9,0,3,0000000000000000000000000000000000000000000000000111000000000000,0000000000000000000000000000000000000000000000000000000000000010,0,3,0.090000,0.402368,0,3,3,3,0,0,3,1
