"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"01/01/2020 10:52:17.185"," ","25168748544","114850365440","74.344568903172529"," ","22906568704"
"01/01/2020 10:52:18.186","99.68527363312306","25169076224","114850279424","74.344513210082539","177.82677893463975","22906605568"
"01/01/2020 10:52:19.187","94.58067942620157","25121910784","114969358336","74.421595007744983","31053.728615529839","22864461824"
"01/01/2020 10:52:20.194","50.575574387749043","24939671552","115176685568","74.555801384746047","67646.357247383145","23173296128"
"01/01/2020 10:52:21.197","3.35335880724889","24916086784","115196542976","74.568655429074695","28882.559458150175","23167778816"
"01/01/2020 10:52:22.202","2.6816971186680827","24861732864","115240218624","74.596927402214362","21809.81057661464","23120244736"
"01/01/2020 10:52:23.204","3.4640825787228895","24867889152","115226599424","74.588111479437941","24196.365671521053","23132946432"
"01/01/2020 10:52:24.210","3.0763061821541915","24867049472","115214012416","74.579963687476692","20917.101106410311","23133466624"
"01/01/2020 10:52:25.235","2.5007616837606097","24865566720","115226419200","74.587994808002378","27764.83110987725","23134027776"
"01/01/2020 10:52:26.238","2.8439166758554713","24841097216","115248857088","74.602519225935112","21346.818670645822","23111315456"
"01/01/2020 10:52:27.240","3.2625305379468923","24834244608","115258605568","74.608829588305397","22644.204004790077","23099674624"
"01/01/2020 10:52:28.254","2.7964097272187929","24824545280","115263188992","74.611796502632046","16641.378201155374","23091089408"
"01/01/2020 10:52:29.259","3.4373216470440275","24842735616","115241472000","74.597738747158488","15541.49939593455","23100350464"
"01/01/2020 10:52:30.260","64.639055301978985","24843620352","115237703680","74.595299450353565","28038.023728462682","23096811520"
"01/01/2020 10:52:31.262","83.331670087298463","24840572928","115240890368","74.59736223672455","14963.096252140098","23096385536"
"01/01/2020 10:52:32.262","87.339301184637549","24836956160","115242127360","74.598162964591324","11750.858989692126","23095799808"
"01/01/2020 10:52:33.263","92.902069825879849","24834813952","115243167744","74.59883642722825","7735.4502006042094","23095050240"
"01/01/2020 10:52:34.264","98.953360708657939","24834981888","115243167744","74.59883642722825","610.86738069165187","23095005184"
"01/01/2020 10:52:35.264","98.566231746133298","24834179072","115244818432","74.599904933618362","7608.845935715598","23094165504"
"01/01/2020 10:52:36.265","98.54101107523806","24833900544","115245871104","74.6005863590633","7542.3236472231001","23093903360"
"01/01/2020 10:52:37.265","92.578329450770141","24833806336","115245862912","74.600581050524625","5856.7735034769348","23093809152"
"01/01/2020 10:52:38.265","85.363997386497743","24832499712","115245834240","74.600562493922311","10881.009792908813","23093575680"
"01/01/2020 10:52:39.267","85.843335430836007","24830427136","115245973504","74.600652645947562","11549.405551766582","23093514240"
"01/01/2020 10:52:40.267","86.952477520719341","24826904576","115247046656","74.601347296173074","12097.019355230968","23092899840"
"01/01/2020 10:52:41.267","98.155430132977656","24821317632","115251793920","74.604420288140986","10576.082493443449","23089897472"
"01/01/2020 10:52:42.268","98.768379062214294","24821211136","115251109888","74.60397751410585","5820.2443603520478","23089840128"
"01/01/2020 10:52:43.268","99.509742550590701","24821194752","115251023872","74.603921821015874","17.999780402679086","23089840128"
"01/01/2020 10:52:44.269","99.495217704722037","24821178368","115250995200","74.60390326441356","12.987114185305341","23089831936"
"01/01/2020 10:52:45.269","94.347837477903198","24827830272","115245256704","74.600188637757711","4571.9286779126242","23089659904"
"01/01/2020 10:52:46.269","84.153378503438859","24827473920","115244187648","74.599496618518486","19749.10862009741","23089672192"
"01/01/2020 10:52:47.271","83.647497159577128","24824393728","115244748800","74.599859857605736","20413.057530511054","23089524736"
"01/01/2020 10:52:48.272","84.57444528989015","24824524800","115245416448","74.6002920378466","14164.744601033519","23089532928"
"01/01/2020 10:52:49.272","97.177946428000027","24824991744","115245256704","74.600188637757711","1698.0042450106125","23089532928"
"01/01/2020 10:52:50.272","99.244235055195645","24849661952","115245211648","74.600159487361125","13.998122851725585","23089532928"
"01/01/2020 10:52:51.273","98.202044902953858","24849559552","115244863488","74.599934107298012","7528.0357363812218","23089446912"
"01/01/2020 10:52:52.273","99.372433978915467","24849580032","115244863488","74.599934107298012","12.990326104150238","23089459200"
"01/01/2020 10:52:53.274","98.347258270201777","24849571840","115245551616","74.600379535602485","957.02345326828504","23089442816"
"01/01/2020 10:52:54.276","85.520652957233992","24849956864","115245637632","74.600435228692476","11358.603220445206","23089393664"
"01/01/2020 10:52:55.277","82.977093769580847","24850808832","115224301568","74.586624040870603","19105.460845193618","23090270208"
"01/01/2020 10:52:56.277","83.912455586616659","24851312640","115226206208","74.587856925695178","12183.928114824124","23090311168"
"01/01/2020 10:52:57.277","95.118522810036083","24851775488","115226132480","74.587809218696279","3980.1550130907208","23090315264"
"01/01/2020 10:52:58.278","99.401325311295054","24851763200","115226628096","74.588130036040241","15.990648668658569","23090319360"
"01/01/2020 10:52:59.278","99.333466128127782","24851931136","115226628096","74.588130036040241","7.9999760000720004","23090327552"
"01/01/2020 10:53:00.278","98.444841470467637","24851955712","115228147712","74.589113698943777","7605.8967941080045","23090335744"
"01/01/2020 10:53:01.279","99.206850569240103","24851939328","115228143616","74.589111044674439","8.9946409928964322","23090319360"
