"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"01/01/2020 09:51:32.442"," ","3346386944","847761408","14.690302921154142268"," ","2887147520"
"01/01/2020 09:51:33.458","99.969583724368078492","3348910080","847761408","14.690302921154142268","28.556716938633293523","2887139328"
"01/01/2020 09:51:34.469","99.867231487939307044","3348848640","847618048","14.687818711318033849","59.301517081060730163","2887081984"
"01/01/2020 09:51:35.476","99.967381220562145927","3348668416","847618048","14.687818711318033849","64.566295281336209655","2886901760"
"01/01/2020 09:51:36.477","99.960259413445314181","3348668416","847532032","14.686328199386208482","0","2886901760"
"01/01/2020 09:51:37.489","99.97649555556368739","3348668416","847532032","14.686328199386208482","0","2886901760"
"01/01/2020 09:51:38.491","99.957765226743262588","3348660224","847474688","14.685334524764989794","0","2886893568"
"01/01/2020 09:51:39.502","99.983933545026687284","3348594688","847474688","14.685334524764989794","2.9680921192899969441","2886828032"
"01/01/2020 09:51:40.510","99.920042144081122615","3345960960","850161664","14.731895368250993883","137.92903620547892274","2884296704"
"01/01/2020 09:51:41.521","99.976716079770554302","3345960960","850161664","14.731895368250993883","0","2884296704"
"01/01/2020 09:51:42.528","99.938970193535212161","3345924096","850980864","14.746090749918039364","1.9866428070865533861","2884116480"
"01/01/2020 09:51:43.540","99.975470064039740237","3345924096","850980864","14.746090749918039364","0","2884116480"
"01/01/2020 09:51:44.541","99.963056596714565671","3346001920","850923520","14.745097075296820677","0.99879684931531487191","2884116480"
"01/01/2020 09:51:45.543","99.974831671201997096","3346001920","850923520","14.745097075296820677","0","2884116480"
"01/01/2020 09:51:46.555","99.971569499973028883","3346292736","850808832","14.743109726054386854","0","2884116480"
"01/01/2020 09:51:47.562","99.967201895575485082","3346292736","850808832","14.743109726054386854","0","2884116480"
"01/01/2020 09:51:48.573","99.977714292886375347","3346292736","850808832","14.743109726054386854","0","2884116480"
"01/01/2020 09:51:49.585","99.974807328942361551","3346554880","850751488","14.742116051433168167","0","2884116480"
"01/01/2020 09:51:50.592","99.974363894828599086","3346472960","850706432","14.741335300435624234","0.99328795596635299781","2884038656"
"01/01/2020 09:51:51.602","89.095591109736645308","3312406528","888000512","15.387580035111769305","36661.519818138745904","2847404032"
"01/01/2020 09:51:52.605","90.527144097205777484","3293282304","903057408","15.648491125472006047","20075.462443003121734","2823979008"
"01/01/2020 09:51:53.617","98.52020496781062775","3297325056","886005760","15.353014277143639532","1769.6042459435702767","2823938048"
"01/01/2020 09:51:54.629","99.943636364714521392","3297329152","886005760","15.353014277143639532","59.301136110932660017","2823942144"
"01/01/2020 09:51:55.641","99.944554166576480725","3297509376","885592064","15.34584560788838381","9.8837590861397277564","2823942144"
"01/01/2020 09:51:56.648","99.893341766929012238","3297660928","885534720","15.344851933267165123","64.565564145093333082","2824003584"
"01/01/2020 09:51:57.660","99.913144855957654045","3298660352","884973568","15.335128087395599294","56.336903379838624062","2824433664"
"01/01/2020 09:51:58.671","99.964875522568021893","3298820096","884973568","15.335128087395599294","0","2824507392"
"01/01/2020 09:51:59.673","99.965828054717846385","3298820096","884973568","15.335128087395599294","0","2824507392"
"01/01/2020 09:52:00.685","99.742184393058550995","3299311616","884543488","15.327675504453406319","177.89917090091401519","2824704000"
"01/01/2020 09:52:01.692","99.908391017293766367","3299381248","884457472","15.326184992521579176","4.9665448571874994954","2824773632"
"01/01/2020 09:52:02.704","97.124185047730932752","3290968064","936153088","16.221984526194162868","16136.798780138264192","2817073152"
"01/01/2020 09:52:04.030","91.752415499091569018","3239497728","1014005760","17.571042552024835004","21677.88095396247445","2755936256"
"01/01/2020 09:52:05.030","22.833571769384729322","3230318592","1020719104","17.687373682318106916","2842.3296576045472648","2742407168"
"01/01/2020 09:52:06.219","0","3231739904","1020719104","17.687373682318106916","74.445279039940146504","2742079488"
"01/01/2020 09:52:07.390","0","3231862784","1020719104","17.687373682318106916","3.4162461979314975302","2742013952"
"01/01/2020 09:52:08.577","0","3231801344","1020719104","17.687373682318106916","5.8946747928969172037","2742013952"
"01/01/2020 09:52:09.749","0","3231965184","1020690432","17.686876845007500236","2.5456578586621905202","2742013952"
"01/01/2020 09:52:10.937","0","3232129024","1020690432","17.686876845007500236","1.6936047199408661434","2742013952"
"01/01/2020 09:52:12.098","0","3232411648","1020690432","17.686876845007500236","9.4396001179435113926","2741948416"
"01/01/2020 09:52:13.283","0","3232460800","1020690432","17.686876845007500236","1.6934036761931063886","2741882880"
"01/01/2020 09:52:14.441","0","3232329728","1020690432","17.686876845007500236","8.6161980905298776179","2741817344"
"01/01/2020 09:52:15.611","0","3232337920","1020690432","17.686876845007500236","0","2741817344"
"01/01/2020 09:52:16.769","0","3232272384","1020690432","17.686876845007500236","0","2741555200"
"01/01/2020 09:52:17.941","0","3232075776","1020661760","17.686380007696893557","9.3899358667380301569","2741555200"
"01/01/2020 09:52:19.127","0","3232075776","1020661760","17.686380007696893557","2.5362557763225304086","2741555200"
"01/01/2020 09:52:20.315","0","3232010240","1020661760","17.686380007696893557","0","2741489664"
"01/01/2020 09:52:21.515","0","3232006144","1020301312","17.680134046282649507","6.6631779377514259721","2741489664"
"01/01/2020 09:52:22.672","0","3234922496","1016778752","17.619093907442664459","451.07145023619034419","2741424128"
"01/01/2020 09:52:23.735","0","3236126720","1015287808","17.593258320724881827","51.743244002228912848","2741424128"
"01/01/2020 09:52:24.860","0","3236139008","1014951936","17.587438206557983733","8.8936843634976874284","2741424128"
"01/01/2020 09:52:26.016","0","3236134912","1014951936","17.587438206557983733","6.0356810494359356412","2741424128"
"01/01/2020 09:52:27.187","0","3236134912","1014886400","17.586302575093299083","82.202119427520457862","2741424128"
"01/01/2020 09:52:28.281","0","3236134912","1014886400","17.586302575093299083","3.6454474285469520289","2741424128"
"01/01/2020 09:52:29.359","0","3236134912","1014788096","17.584599139537800738","0","2741424128"
"01/01/2020 09:52:30.440","0","3236134912","1014722560","17.583463508073116088","10.178402410911914444","2741424128"
"01/01/2020 09:52:31.515","0","3236134912","1014722560","17.583463508073116088","0","2741424128"
"01/01/2020 09:52:32.613","0","3236139008","1014071296","17.572178183489519654","48.092719860179037994","2741424128"
"01/01/2020 09:52:33.752","0","3236397056","1012637696","17.547336271392957485","34.320759175192961266","2741440512"
"01/01/2020 09:52:34.859","0","3236409344","1012465664","17.544355224246242386","10.855855766205394275","2741452800"
"01/01/2020 09:52:35.984","0","3236409344","1012383744","17.542935702377683072","5.3291036829524376373","2741452800"
"01/01/2020 09:52:37.125","0","3236646912","1012240384","17.540451492541574652","6.1232251831806543407","2741452800"
"01/01/2020 09:52:38.203","0","3236646912","1012240384","17.540451492541574652","94.570450813630372977","2741460992"
"01/01/2020 09:52:39.301","0","3236663296","1012166656","17.539173927516486629","2.7436051593677928118","2741469184"
"01/01/2020 09:52:40.344","0","3236667392","1015042048","17.588999708553075152","24.921927270147939737","2741469184"
