"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"01/14/2020 07:00:33.407"," ","25183322112","114817818624","74.323500803281433"," ","22905683968"
"01/14/2020 07:00:34.408","97.667553114170104","25182519296","114819657728","74.324691289645784","16224.218114875537","22904922112"
"01/14/2020 07:00:35.409","93.964161097403803","25123667968","114943741952","74.405013088696876","34002.808406022123","22853308416"
"01/14/2020 07:00:36.409","44.908627884812205","24948035584","115148173312","74.537344922902378","66161.655387828214","23174053888"
"01/14/2020 07:00:37.418","2.8123628009954142","24914010112","115178360832","74.556885816752185","30732.814579313308","23153418240"
"01/14/2020 07:00:38.424","2.5676215521012553","24868569088","115214848000","74.580504576345092","19053.600278567454","23114219520"
"01/14/2020 07:00:39.425","3.4136144399104422","24868814848","115206447104","74.575066537264519","25247.376437653427","23120580608"
"01/14/2020 07:00:40.426","2.7435756788887842","24878018560","115191058432","74.565105180853308","22127.299814479316","23132221440"
"01/14/2020 07:00:41.432","2.7770016393832071","24866770944","115203600384","74.573223799134894","19890.243861227878","23122132992"
"01/14/2020 07:00:42.438","2.8406113450306347","24857206784","115203751936","74.573321913968144","30010.436466703515","23115382784"
"01/14/2020 07:00:43.440","2.9829230472298227","24837976064","115222728704","74.585605895748742","23813.338084422667","23097507840"
"01/14/2020 07:00:44.441","2.4972441147427249","24848289792","115213848576","74.579857633118479","16951.065546916823","23100489728"
"01/14/2020 07:00:45.444","3.9115627607700194","24857714688","115207245824","74.57558356099193","23033.295756907472","23100121088"
"01/14/2020 07:00:46.446","64.681032400744897","24853819392","115204173824","74.573595001030156","20292.220353704062","23093792768"
"01/14/2020 07:00:47.446","82.935787761212865","24850173952","115209392128","74.576972908009068","21095.499963349132","23093125120"
"01/14/2020 07:00:48.446","86.493740974843405","24847503360","115209838592","74.577261897404043","16251.395448089332","23092981760"
"01/14/2020 07:00:49.446","92.883887715593104","24844619776","115213160448","74.579412204814005","8023.0120345180512","23091789824"
"01/14/2020 07:00:50.446","98.917927017018016","24844992512","115212951552","74.579276976776143","669.96449188193026","23091802112"
"01/14/2020 07:00:51.446","99.489403071281373","24844963840","115212877824","74.57922924649418","4.9999910000162","23091789824"
"01/14/2020 07:00:52.446","99.480993546068447","24844967936","115212476416","74.578969407495805","7.9999568002332788","23091793920"
"01/14/2020 07:00:53.457","92.877800792897361","24844873728","115212472320","74.578966753226467","6146.3331741854399","23091728384"
"01/14/2020 07:00:54.458","83.193896949593537","24842858496","115211849728","74.578563746665267","26661.086052176415","23091068928"
"01/14/2020 07:00:55.460","85.338750012225347","24840028160","115213889536","74.579884152528805","11627.193321673873","23090688000"
"01/14/2020 07:00:56.460","86.605106534460205","24837115904","115215249408","74.580764415343467","11376.954526484773","23090216960"
"01/14/2020 07:00:57.464","99.453664651788174","24834088960","115217088512","74.581954901707817","1128.7400222819058","23089610752"
"01/14/2020 07:00:58.468","99.270171862883387","24833966080","115217674240","74.582334043128029","48.805476014249997","23089569792"
"01/14/2020 07:00:59.473","97.447799402887156","24833044480","115218432000","74.582824570728192","15974.591938753118","23088680960"
"01/14/2020 07:01:00.476","99.478464529067793","24833028096","115218395136","74.582800705587218","4.9850105717119195","23088664576"
"01/14/2020 07:01:01.602","93.910730955970422","24833163264","115218227200","74.582691996959653","4099.4347380380386","23088771072"
"01/14/2020 07:01:02.619","84.864130456157625","24832049152","115217575936","74.582270410513104","12042.271746492235","23088566272"
"01/14/2020 07:01:03.621","84.457472416050578","24828674048","115219447808","74.583482107749091","13988.037912213484","23087726592"
"01/14/2020 07:01:04.624","82.532963547929967","24827334656","115220516864","74.584174126988316","28393.889316772973","23086235648"
"01/14/2020 07:01:05.626","99.462681776897526","24828039168","115219841024","74.583736638208791","11.976075394185036","23086243840"
"01/14/2020 07:01:06.630","99.457245779795613","24852680704","115219828736","74.583728698683842","4.9801277960554007","23086297088"
"01/14/2020 07:01:07.633","98.602059747821016","24851902464","115219513344","74.583524529492379","7636.0810662876438","23085514752"
"01/14/2020 07:01:08.637","99.334558866371651","24851902464","115219509248","74.583521875223042","13.944028668922943","23085506560"
"01/14/2020 07:01:09.643","95.709623380471626","24851890176","115220557824","74.584200646398642","3738.5641289493492","23085486080"
"01/14/2020 07:01:10.647","86.218366640413009","24851791872","115220492288","74.584158224655354","11666.411352903317","23085412352"
"01/14/2020 07:01:11.648","84.555672066284643","24854036480","115197902848","74.569535691889371","10899.045369499117","23087370240"
"01/14/2020 07:01:12.651","83.725844801973238","24854921216","115199684608","74.570689065049095","20277.647481511794","23087341568"
"01/14/2020 07:01:13.653","98.43141947261708","24855318528","115199610880","74.570641334767146","721.55587806563949","23087390720"
"01/14/2020 07:01:14.876","99.522588887874136","24855310336","115199610880","74.570641334767146","26.165223245773053","23087398912"
"01/14/2020 07:01:15.879","99.527578523396258","24855306240","115199610880","74.570641334767146","8.973078073855012","23087394816"
"01/14/2020 07:01:16.926","99.483066598881933","24855343104","115199610880","74.570641334767146","4.7755391535949014","23087415296"
"01/14/2020 07:01:17.929","91.852864257240796","24855322624","115202334720","74.57240451466582","13249.200725939352","23087394816"
"01/14/2020 07:01:18.937","84.798238152043709","24860028928","115189870592","74.564336280935521","13112.163011855015","23092125696"
"01/14/2020 07:01:19.940","84.60114624481497","24860266496","115192045568","74.565744184554958","11818.5667550118","23092133888"
"01/14/2020 07:01:20.945","84.527091224250455","24873619456","115180158976","74.55804978370621","12907.349666987991","23104581632"
"01/14/2020 07:01:21.958","99.535286059134577","24874016768","115180158976","74.55804978370621","8.8846830335032507","23104593920"
"01/14/2020 07:01:22.962","99.40980588542763","24885420032","115167973376","74.550161854026413","81.67311967313222","23116005376"
"01/14/2020 07:01:24.040","98.460633247179089","24885530624","115168575488","74.550551612523975","7020.3729962762718","23116115968"
"01/14/2020 07:01:25.044","98.422440937274729","24885583872","115169042432","74.550853873265638","8490.9817307937483","23116161024"
"01/14/2020 07:01:26.064","95.319904022665952","24885596160","115170017280","74.551484890876225","3369.584057838023","23116161024"
"01/14/2020 07:01:27.066","86.114949599239893","24885600256","115172265984","74.552940524777611","11466.933117341157","23116156928"
"01/14/2020 07:01:28.069","84.275405931931431","24891682816","115159605248","74.544745025817477","10008.077848847517","23121653760"
"01/14/2020 07:01:29.071","84.58198697012817","24892153856","115165249536","74.548398650844675","16464.255887890165","23121686528"
"01/14/2020 07:01:30.073","96.211096494405766","24892588032","115167633408","74.549941782501989","11313.413900489064","23121682432"
"01/14/2020 07:01:31.084","99.53603454484869","24892571648","115167531008","74.549875495617712","18.793396673014879","23121674240"
"01/14/2020 07:01:32.088","99.336114619700851","24892702720","115167387648","74.549782689323123","8.9640800348921843","23121739776"
"01/14/2020 07:01:33.091","99.428855422797824","24892760064","115167076352","74.549581197684063","20.937278195709112","23121805312"
"01/14/2020 07:01:34.099","97.990682900165567","24892768256","115167076352","74.549581197684063","1601.1791980433472","23121817600"
"01/14/2020 07:01:35.099","82.766081782459551","24897593344","115152977920","74.540455028074902","25473.954146882537","23126654976"
"01/14/2020 07:01:36.100","84.780105860064324","24903098368","115144298496","74.534836708226905","11145.815174472418","23131639808"
"01/14/2020 07:01:37.101","84.964089541637804","24903651328","115149086720","74.537936196322079","10298.642655081783","23131742208"
"01/14/2020 07:01:38.103","92.592674730155636","24904364032","115153084416","74.540523969228502","12077.129389523039","23131811840"
"01/14/2020 07:01:39.151","99.546635850804904","24904318976","115153084416","74.540523969228502","21.946399449851477","23131783168"
"01/14/2020 07:01:40.151","99.379355888489258","24904351744","115153051648","74.540502758356865","35.000332503158781","23131807744"
"01/14/2020 07:01:41.151","99.542141721171944","24904355840","115153051648","74.540502758356865","5.9999970000014997","23131811840"
"01/14/2020 07:01:42.151","99.538175979111116","24904318976","115152977920","74.540455028074902","15.000060000240001","23131783168"
"01/14/2020 07:01:43.151","87.090385520333754","24909000704","115143008256","74.534001498141791","16898.719481256612","23136464896"
"01/14/2020 07:01:44.152","90.548821298579455","24917774336","115128795136","74.524801125406469","6125.9059487621716","23144902656"
"01/14/2020 07:01:45.154","99.29677140764575","24918188032","115128795136","74.524801125406469","15.968127617275915","23145021440"
"01/14/2020 07:01:46.154","99.019427769688832","25052905472","115008884736","74.447181093144977","240.84780826995424","23214399488"
"01/14/2020 07:01:47.155","99.833251482120176","25053011968","115008811008","74.447133386146078","5.9991139308724097","23214497792"
"01/14/2020 07:01:48.156","97.279379479732839","25187008512","114813243392","74.32053917421041","8519.1249209230991","23333707776"
"01/14/2020 07:01:49.156","99.831192863103837","25187074048","114813165568","74.320488789659109","4.9998465047123055","23333765120"
"01/14/2020 07:01:50.157","99.785122259299669","25187360768","114813046784","74.32041190898056","15.987069658060561","23334068224"
"01/14/2020 07:01:51.157","99.599459056358754","25187397632","114812985344","74.32037214150661","5.9964722753604054","23334096896"
"01/14/2020 07:01:52.158","99.822196705498285","25187684352","114812952576","74.320350930634973","4.9960566125157406","23334121472"
"01/14/2020 07:01:53.158","99.797606248720854","25187741696","114812948480","74.320348276365635","14.997744339251375","23334170624"
"01/14/2020 07:01:54.158","99.629186226174298","25188519936","114812944384","74.320345622096298","78.981794696322495","23334178816"
"01/14/2020 07:01:55.159","97.760458658962364","25190109184","114811228160","74.319234670679833","15932.468805871611","23335768064"
"01/14/2020 07:01:56.160","99.804135592441384","25190408192","114811199488","74.319216114077534","5.9947755531054687","23335804928"
"01/14/2020 07:01:57.160","99.789955911834866","25190465536","114811170816","74.319197557475235","4.9985464227002794","23335854080"
"01/14/2020 07:01:58.160","99.614763537947837","25190465536","114811170816","74.319197557475235","20.999584208232676","23335870464"
"01/14/2020 07:01:59.161","99.818665966546064","25190481920","114811170816","74.319197557475235","4.995439164043229","23335878656"
