
"(PDH-CSV 4.0)","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(_Total)\CPU Wait Time Per Dispatch","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Hypervisor Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 11)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 10)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 9)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 8)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 7)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 6)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 5)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 4)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 3)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 2)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 1)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(CPUBully-1-0:Hv VP 0)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 10)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 9)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 8)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 7)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 6)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 5)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 4)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 3)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 2)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 1)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Virtual Processor(IndexServe-0-0:Hv VP 0)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 23)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 22)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 21)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 20)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 19)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 18)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 17)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 16)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 15)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 14)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 13)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 12)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 11)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 10)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 9)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 8)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 7)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 6)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 5)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 4)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 3)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 2)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 1)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 0)\% Total Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(_Total)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 23)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 22)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 21)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 20)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 19)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 18)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 17)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 16)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 15)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 14)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 13)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 12)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 11)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 10)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 9)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 8)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 7)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 6)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 5)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 4)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 3)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 2)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 1)\% Guest Run Time","\\GCR-SANDBOX-010\Hyper-V Hypervisor Logical Processor(Hv LP 0)\% Guest Run Time"
"12/31/2019 19:39:30.276","3.373401","2913.967684","8.457259","0.198135","8.259125","3.373401","0.049039","0.019007","0.036820","0.003781","0.009199","0.004804","0.002304","0.015967","0.004150","0.001714","0.003200","0.011830","8.499013","5.455992","6.218675","1.266940","27.716711","1.876205","1.766113","2.483099","6.936777","11.700840","3.494661","8.457259","9.419833","2.134135","3.075692","9.125338","27.599223","2.616648","7.009571","11.767507","3.557681","0.375257","0.000620","1.258391","0.004500","0.010457","0.005819","0.003161","0.018009","0.005317","0.002570","0.003929","0.007237","48.569708","46.347548","31.165810","8.259125","8.686235","1.822658","2.736530","8.705190","27.116409","2.283227","6.551109","11.218170","3.249998","0.330437","0.000000","1.177733","0.003230","0.006567","0.003230","0.001428","0.010614","0.002462","0.001073","0.002718","0.003604","48.373096","46.154773","30.863118"
"12/31/2019 19:39:31.284","5.552694","4544.233419","8.769050","0.325144","8.443907","5.552694","1.757457","6.112703","28.720651","8.208671","0.390150","4.234698","25.726260","1.706589","1.440825","2.429986","11.027449","19.520413","1.764689","1.657215","1.286767","2.150717","2.628295","1.014501","0.396469","2.567632","0.694330","1.618213","0.621405","8.769050","3.658901","3.924387","2.795826","1.301787","1.530650","8.166921","0.741036","1.698394","0.666850","1.933889","0.884589","28.547266","8.247661","0.397092","3.185016","25.805152","1.764698","0.978375","2.449383","9.752504","19.740545","39.557831","22.955636","19.778615","8.443907","3.155442","3.508914","2.424886","1.083354","1.276388","7.337175","0.511102","1.342563","0.482292","1.749034","0.663023","28.062951","8.104662","0.362037","3.081673","25.350717","1.462522","0.908413","2.314871","9.302362","19.430081","39.240620","22.314955","19.189443"
"12/31/2019 19:39:32.292","3.591095","2722.401055","4.805749","0.202564","4.603184","3.591095","1.302932","1.275380","1.992086","3.319760","0.274666","0.853810","4.903234","1.618281","0.353247","1.781945","21.823323","34.473787","0.455875","0.319266","0.315339","1.679424","0.550373","2.945938","0.221774","0.335800","0.398451","0.499762","0.900881","4.805749","1.616790","2.052216","0.545278","3.031720","0.219356","0.426872","0.151117","0.568908","1.002141","1.369834","1.313018","2.049388","3.333754","0.278594","0.641345","4.968119","1.663314","0.360429","1.797103","21.337654","34.354636","9.174469","11.780296","11.299483","4.603184","1.165465","1.659116","0.326309","2.847903","0.113196","0.205313","0.082907","0.302987","0.621367","1.302865","1.197689","1.834905","3.278466","0.257624","0.590413","4.705901","1.461048","0.326419","1.716885","21.081588","34.150385","8.973857","11.413320","10.858428"
"12/31/2019 19:39:33.292","5.281480","3610.507309","5.822465","0.209628","5.612837","5.281480","0.032514","0.015872","0.107238","0.006835","0.006825","0.064577","0.019374","0.234471","0.012699","0.059533","0.030993","0.018103","2.500637","7.144340","48.717653","5.210827","3.380330","2.113064","7.041905","2.299860","11.103122","3.512526","27.840730","5.822465","22.527703","51.703380","2.662324","3.041054","8.038128","2.345485","11.146225","3.562483","7.349499","0.745245","0.017060","0.110920","0.007580","0.007930","0.067460","0.021170","0.235760","0.013540","0.067590","0.034310","0.020130","3.834662","6.966427","15.207823","5.612837","22.068364","51.253199","2.265565","2.763005","7.339172","2.091335","10.717836","3.238580","6.901160","0.680127","0.013520","0.095210","0.006250","0.004900","0.057840","0.015030","0.229260","0.011670","0.038470","0.021740","0.014260","3.673028","6.620890","14.582467"
"12/31/2019 19:39:34.308","42.495939","5404.369414","41.127285","0.443373","40.683911","42.495939","0.064797","0.117148","0.100597","0.630746","0.129170","0.090209","0.069296","0.203153","0.042417","0.051800","0.111201","0.151461","87.471018","93.039533","89.239698","87.788277","87.825170","87.179517","89.474733","92.858337","86.960069","85.676118","88.132129","41.127285","73.600693","83.438784","85.651450","81.846108","72.050133","93.782957","82.281688","83.823430","84.800169","65.452390","79.609642","45.732762","0.638800","0.149307","0.100096","0.070961","0.219747","0.043914","0.053603","0.114354","0.154034","2.047118","45.410948","6.016004","40.683911","72.718830","82.878864","85.047240","81.273435","71.455390","92.076536","81.670201","82.212635","83.754753","65.103164","79.058345","45.236781","0.577321","0.116973","0.067555","0.062779","0.143045","0.037790","0.046356","0.102282","0.142809","1.903247","45.000438","5.761012"
"12/31/2019 19:39:35.315","46.747327","13024.886585","45.022515","0.277466","44.745050","46.747327","0.031278","0.030117","0.108023","0.007363","0.040228","0.043513","0.017585","0.019558","0.000000","0.015073","0.096383","0.024083","97.358865","96.689901","98.361209","97.865719","97.874173","98.850448","97.874531","98.760257","97.860400","95.903652","97.356771","45.022515","97.608508","87.944223","91.138184","91.117497","92.903658","81.813213","94.573886","34.919528","62.839351","24.617416","85.049430","61.840077","0.143485","0.049922","0.048463","0.018957","0.022143","0.000645","0.016525","0.105016","0.025904","1.790369","91.394161","80.524067","44.745050","96.997232","87.405768","90.347652","90.712777","92.513593","81.480986","94.055447","34.688852","62.508586","24.474427","84.650596","61.224105","0.124806","0.040722","0.032484","0.014659","0.013041","0.000000","0.012337","0.070298","0.020495","1.668461","90.805401","79.982913"
"12/31/2019 19:39:36.315","45.633374","9339.587051","44.005347","0.323963","43.681384","45.633374","0.112440","0.050649","0.026135","0.000000","0.035516","0.026275","0.012231","0.220520","0.000000","0.020854","0.022264","0.010892","93.287987","93.744418","95.089782","95.700222","95.611416","95.590852","94.602684","96.631621","96.593624","94.600074","97.576430","44.005347","90.184962","76.478862","94.769464","93.223553","93.777377","82.814492","76.900923","85.148206","63.623580","80.492653","70.182801","0.030720","12.946242","0.037210","0.028290","0.013400","0.225540","0.000730","0.022710","0.024500","0.012490","1.605028","57.498772","76.101821","43.681384","89.516807","75.873497","94.038364","92.726403","93.152664","82.439192","76.491904","84.482170","63.249675","79.804602","69.557491","0.022750","12.860682","0.031710","0.022450","0.010290","0.204960","0.000000","0.016820","0.016690","0.007710","1.484076","56.877193","75.481001"
"12/31/2019 19:39:37.331","46.798625","11455.066198","45.635518","0.287011","45.348507","46.798625","0.034484","0.043582","0.110394","0.005898","0.023347","0.016336","0.013835","0.069785","0.009473","0.011294","0.013471","0.022441","98.670659","95.265140","98.085369","98.011636","97.302521","98.224329","98.079353","98.070717","98.383553","97.809981","98.090775","45.635518","92.338958","78.622408","96.923955","88.953201","83.507756","95.771768","86.918989","61.799869","96.184187","58.571915","92.839256","63.813095","0.113340","0.030868","0.017782","0.015124","0.079085","0.010654","0.012465","0.015084","0.024399","6.145597","55.520926","37.018064","45.348507","91.881343","78.160805","96.464286","88.521246","83.068279","95.276215","86.164814","61.501624","95.730743","57.930193","92.226178","63.382075","0.102746","0.025305","0.013992","0.011235","0.044820","0.007710","0.008714","0.010112","0.017901","6.021464","55.148276","36.640394"
"12/31/2019 19:39:38.331","47.069422","10199.869224","45.516452","0.243967","45.272485","47.069422","0.089078","0.077371","0.123879","0.012937","0.103084","0.034301","0.030392","0.226044","0.006928","0.030782","0.073802","0.263255","97.477155","97.451852","98.781502","98.758088","98.660202","98.447475","98.270829","98.776453","98.315478","97.075865","99.509961","45.516452","68.741882","89.741101","94.457057","97.153684","98.399713","97.194807","79.746013","90.939718","91.874837","98.378708","93.877787","28.523888","0.151161","0.118897","0.036093","0.032134","0.227966","0.007769","0.032454","0.076365","0.265209","2.301428","17.256871","42.779110","45.272485","68.267222","89.185581","94.079383","96.792061","98.020126","96.628800","78.996517","90.558441","91.522546","98.003159","93.491412","28.393073","0.114798","0.107179","0.030454","0.026345","0.219238","0.005999","0.027315","0.067637","0.258880","2.170608","17.012759","42.480201"
"12/31/2019 19:39:39.331","46.768450","9323.718185","45.149377","0.297253","44.852125","46.768450","0.031484","0.049360","0.222847","0.005189","0.053510","0.029874","0.027225","0.047331","0.070366","0.011398","0.072326","0.042812","97.787211","97.936912","97.477241","97.528801","97.542488","97.637940","97.982993","97.481900","97.655117","98.209579","97.770454","45.149377","94.191800","97.491034","97.861319","82.014864","79.079987","54.913366","85.379028","67.836211","62.313159","89.816043","95.989001","78.158353","0.237115","0.020460","0.031809","0.029099","0.051049","0.075828","0.012830","0.074968","0.046989","1.883195","23.763545","72.323700","44.852125","93.635850","96.484105","97.292799","81.492504","78.649197","54.506270","84.803004","67.490650","61.865772","89.324973","95.518111","77.731182","0.221965","0.016820","0.025709","0.022640","0.038449","0.055279","0.009060","0.065049","0.031839","1.778599","23.568657","71.832154"
"12/31/2019 19:39:40.347","46.495439","9503.383558","44.763631","0.294572","44.469059","46.495439","0.101893","0.020946","0.013560","0.000000","0.032467","0.036465","0.028863","0.212215","0.025151","0.020729","0.198724","0.038967","97.439953","95.318998","97.052117","97.085441","97.928509","97.067075","97.185798","98.050648","98.095996","96.374468","97.066110","44.763631","83.998466","81.458239","84.256401","91.068574","93.339954","95.214082","80.670600","96.451752","78.430775","70.887711","88.138164","0.087119","0.015478","0.000729","0.039562","0.030553","0.220278","0.027678","0.022607","0.201561","0.042004","1.425442","30.903593","97.458375","44.469059","83.258978","80.974468","83.750847","90.615361","92.799323","94.477963","80.214896","95.905705","77.878003","70.461875","87.745623","0.082609","0.010516","0.000000","0.029342","0.025157","0.185965","0.019062","0.016965","0.191410","0.033408","1.320224","30.634275","96.687652"
"12/31/2019 19:39:41.347","46.411931","10819.365216","44.843322","0.322386","44.520937","46.411931","0.019200","4.557471","0.176241","0.051210","0.061940","0.042560","0.022370","0.124621","0.028610","0.015790","0.056740","0.150291","95.108166","95.009906","96.624647","96.633137","97.618784","97.616244","96.491236","97.263111","96.550186","95.632180","97.619764","44.843322","94.201907","95.412050","92.892852","82.302797","83.683351","82.414972","87.569697","87.177466","79.131795","70.017546","74.500071","34.575230","0.094760","0.194980","0.045010","0.023930","0.133010","0.030070","0.017100","0.063580","0.155330","3.067720","66.750033","41.781828","44.520937","93.436759","94.949161","92.396770","81.567099","83.256352","82.015793","87.004829","86.709137","78.659506","69.432707","74.080022","34.402751","0.081350","0.179160","0.036310","0.018780","0.096300","0.024650","0.012270","0.041100","0.137290","2.833144","66.045420","41.083210"
"12/31/2019 19:39:42.363","46.724994","13472.855182","45.275928","0.256096","45.019832","46.724994","0.032885","0.109800","0.052232","0.008930","0.048352","0.049819","0.012465","0.136885","0.005681","0.035011","0.016236","0.020745","98.008623","95.048269","97.165977","98.559157","97.788542","97.240755","98.458711","97.703041","98.099647","98.300214","97.772877","45.275928","97.105145","87.876083","92.648030","88.430555","80.354743","95.119864","95.219298","86.393156","97.575247","68.755820","79.479423","12.644224","0.023370","0.053630","0.054601","0.013850","0.142870","0.006840","0.037784","0.018550","0.023104","1.996982","36.372565","60.990116","45.019832","96.693910","87.278498","92.215545","87.892252","79.877340","94.572360","94.783922","86.007415","97.160037","68.446974","79.029848","12.506844","0.018860","0.047060","0.039354","0.010490","0.124920","0.004200","0.031339","0.012070","0.015923","1.879715","36.105673","60.464935"
