"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N2S56U6S0IO\Processor(_total)\% Idle Time","\\WIN-N2S56U6S0IO\memory\available bytes","\\WIN-N2S56U6S0IO\memory\committed bytes","\\WIN-N2S56U6S0IO\memory\% committed bytes in use","\\WIN-N2S56U6S0IO\memory\page faults/sec","\\WIN-N2S56U6S0IO\memory\free & zero page list bytes"
"01/01/2020 09:25:49.769"," ","3336863744","862535680","14.946316605188492588"," ","2859823104"
"01/01/2020 09:25:50.782","99.955186354847441521","3339464704","862535680","14.946316605188492588","24.688497816499875626","2859626496"
"01/01/2020 09:25:51.789","99.872768039617625391","3339616256","862248960","14.941348232082404479","61.585046117763120321","2859556864"
"01/01/2020 09:25:52.800","99.97313689597919506","3339554816","862248960","14.941348232082404479","0","2859495424"
"01/01/2020 09:25:53.807","99.955927773995000507","3339763712","862162944","14.939857696867514747","0.99331449677942607046","2859495424"
"01/01/2020 09:25:54.819","99.970043922073870135","3339694080","862162944","14.939857696867514747","0.98836828895460893118","2859425792"
"01/01/2020 09:25:55.826","99.953015402901854713","3339882496","862076928","14.93836718493568938","10.926530012197980923","2859438080"
"01/01/2020 09:25:56.838","99.980797099264961503","3339870208","862076928","14.93836718493568938","2.9650374642367065547","2859425792"
"01/01/2020 09:25:57.849","99.919249017842702187","3339640832","861990912","14.936876673003862237","142.32475227091990178","2859323392"
"01/01/2020 09:25:58.861","99.911370213727025202","3339653120","861990912","14.936876673003862237","49.442422963513571688","2859323392"
"01/01/2020 09:25:59.863","99.962003379783396895","3339673600","861876224","14.934889323761426638","0","2859339776"
"01/01/2020 09:26:00.875","99.787740562178655068","3339431936","861876224","14.934889323761426638","162.08725690741269432","2859114496"
"01/01/2020 09:26:01.881","99.917742392735817702","3339440128","861724672","14.932263180364916622","2.9800488708147820915","2859114496"
"01/01/2020 09:26:02.893","99.985816992152692251","3339440128","861724672","14.932263180364916622","0","2859114496"
"01/01/2020 09:26:03.900","99.97776966351733563","3339616256","861667328","14.93126950574369971","0","2859114496"
"01/01/2020 09:26:04.912","99.95938094584877831","3339825152","861581312","14.929778993811874344","6.9185431485321275957","2859048960"
"01/01/2020 09:26:05.918","99.947572125343171479","3339853824","861450240","14.927507730882499715","2.9813898663154723145","2859077632"
"01/01/2020 09:26:06.930","99.951736579316715847","3340005376","861196288","14.923107161867225301","0","2859077632"
"01/01/2020 09:26:07.942","99.961960967940683531","3339988992","861163520","14.922539334493349017","3.9534465850820246224","2859061248"
"01/01/2020 09:26:08.949","99.967770200436575578","3340005376","861073408","14.920977855781320187","1.9865834102803310302","2859081728"
"01/01/2020 09:26:09.956","99.966536889925237119","3340173312","860872704","14.917499994607060998","0","2859053056"
"01/01/2020 09:26:10.957","99.67092608106310081","3340038144","861921280","14.935670074758974124","474.43167829257333779","2858921984"
"01/01/2020 09:26:11.964","99.954270952947055662","3340177408","860020736","14.902736785566139233","8.9399912030486561321","2858926080"
"01/01/2020 09:26:12.976","99.976517815378045384","3340181504","860020736","14.902736785566139233","1.9767264184939359328","2858926080"
"01/01/2020 09:26:13.982","99.975287982410762311","3340320768","859963392","14.901743110944924098","0","2858942464"
"01/01/2020 09:26:14.989","99.983293148820294505","3340320768","859963392","14.901743110944924098","0","2858942464"
"01/01/2020 09:26:16.001","99.973375731870888217","3340517376","859877376","14.900252599013096955","0","2858954752"
"01/01/2020 09:26:17.008","99.983213278475517427","3340517376","859877376","14.900252599013096955","0","2858954752"
"01/01/2020 09:26:18.020","99.94504975912325051","3340804096","859607040","14.895568116310883511","22.731942658971146187","2858938368"
"01/01/2020 09:26:19.026","99.954180099919767599","3341619200","859549696","14.894574441689664823","76.48463885493158898","2858962944"
"01/01/2020 09:26:20.029","91.657241144513349695","3282354176","979120128","16.966532244572075427","40717.978360203072953","2800046080"
"01/01/2020 09:26:21.130","61.376388171414262729","3259985920","1000124416","17.330501814682619965","9150.1010973033153277","2763628544"
"01/01/2020 09:26:22.304","0","3262320640","996691968","17.271023177837722784","63.882671212160055063","2763628544"
"01/01/2020 09:26:23.489","0","3262287872","996634624","17.270029503216509426","38.811169989718415252","2763431936"
"01/01/2020 09:26:24.657","0","3262201856","997703680","17.288554463835563269","29.826353526314385078","2763300864"
"01/01/2020 09:26:25.829","0","3262205952","997703680","17.288554463835563269","25.597195366498084468","2763235328"
"01/01/2020 09:26:27.032","0","3262066688","998629376","17.304595237901573057","55.726264603608264281","2763169792"
"01/01/2020 09:26:28.220","0","3262054400","998572032","17.303601563280356146","23.675593633801980786","2763169792"
"01/01/2020 09:26:29.392","0","3261915136","998359040","17.299910778482423979","71.680269135517178825","2763038720"
