"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"01/14/2020 07:09:14.653"," ","25187713024","114841784320","74.339014192656379"," ","22946529280"
"01/14/2020 07:09:15.653","98.844858300792751","25187082240","114843271168","74.339976667971342","7753.681199571839","22945943552"
"01/14/2020 07:09:16.654","93.885334547320724","25128214528","114966781952","74.419927265127171","33371.848793028483","22893113344"
"01/14/2020 07:09:17.654","45.509326045908935","24957857792","115161763840","74.546142312359564","76115.411563711765","23220039680"
"01/14/2020 07:09:18.658","3.2052417230316896","24917602304","115200167936","74.571001919585044","30221.410855105263","23194808320"
"01/14/2020 07:09:19.660","2.7298346139651914","24868515840","115239510016","74.596468702563186","22668.883481379944","23151435776"
"01/14/2020 07:09:20.661","4.0558601701590602","24883032064","115215331328","74.580817454164105","27775.155406704776","23172620288"
"01/14/2020 07:09:21.665","2.8197784180225662","24881729536","115213635584","74.579719750811279","20398.827194399975","23173251072"
"01/14/2020 07:09:22.666","3.9879064140659617","24869527552","115224440832","74.58671416961279","27659.735195581641","23162830848"
"01/14/2020 07:09:23.678","3.151439839063471","24861667328","115222638592","74.585547548389414","21302.339966887401","23156293632"
"01/14/2020 07:09:24.679","1.7624629927326096","24842002432","115240804352","74.597306566917638","24294.338816667201","23139598336"
"01/14/2020 07:09:25.681","4.9614747670352628","24849661952","115235835904","74.594090407386901","20763.893719603304","23139016704"
"01/14/2020 07:09:26.684","3.6957584613231127","24860385280","115233894400","74.592833634138302","20168.652834455184","23140032512"
"01/14/2020 07:09:27.688","65.232105249266326","24856121344","115229417472","74.589935637682188","25207.709815355993","23133978624"
"01/14/2020 07:09:28.688","83.77969690715382","24852926464","115230461952","74.590611754588465","14528.464469218497","23133732864"
"01/14/2020 07:09:29.688","88.408501393521917","24849698816","115235065856","74.593591940261788","10277.902320032221","23133044736"
"01/14/2020 07:09:30.691","92.51140146220547","24847855616","115236229120","74.594344937846614","8047.8712612054187","23132291072"
"01/14/2020 07:09:31.691","98.656467477769255","24848003072","115236229120","74.594344937846614","1546.9349352970478","23132291072"
