"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"01/06/2020 01:50:13.742"," ","25210249216","114826485760","74.329111183604482"," ","22965256192"
"01/06/2020 01:50:14.742","99.777864116186521","25210130432","114826436608","74.329079355655495","83.988073693535512","22965194752"
"01/06/2020 01:50:15.743","94.335820456964996","25152954368","114949062656","74.408457259276986","31830.906293777862","22913130496"
"01/06/2020 01:50:16.745","48.810078983439375","24972697600","115154173952","74.541229236531365","67377.795234009638","23229304832"
"01/06/2020 01:50:17.762","3.1553805434144677","24939061248","115185201152","74.561313673518896","25279.484923119704","23212482560"
"01/06/2020 01:50:18.776","3.1120126740375023","24890822656","115221139456","74.584577133549516","25098.1147122312","23171252224"
"01/06/2020 01:50:19.778","3.7096212756886571","24899534848","115203600384","74.573223799134894","22973.553370651967","23186157568"
"01/06/2020 01:50:20.786","3.7968580688727318","24897921024","115204562944","74.573846877220518","15748.717205587611","23185997824"
"01/06/2020 01:50:21.792","3.3552590641694913","24905957376","115197874176","74.569517135287057","18256.84651630911","23196078080"
"01/06/2020 01:50:22.795","2.6093458540247432","24877514752","115221487616","74.58480251361263","22896.259174650255","23169200128"
"01/06/2020 01:50:23.797","2.2984520736835559","24868970496","115225616384","74.587475130005615","24986.328348446525","23160209408"
"01/06/2020 01:50:24.798","3.7918689252497026","24876830720","115221131264","74.584571848293905","20244.379003224556","23158644736"
"01/06/2020 01:50:25.814","3.1218806144019626","24867381248","115222278144","74.585314228801352","22787.118978642586","23150133248"
"01/06/2020 01:50:26.817","62.543860305021973","24877608960","115207622656","74.575827497657343","27398.227356527248","23152549888"
"01/06/2020 01:50:27.819","81.953984263572977","24875192320","115211476992","74.578322464269192","22644.769337724829","23152152576"
"01/06/2020 01:50:28.821","86.780191019816087","24871997440","115213807616","74.579831113708167","12147.090330017423","23151489024"
"01/06/2020 01:50:29.821","92.954838493042786","24868974592","115216035840","74.581273476262879","7517.6142238617986","23150886912"
"01/06/2020 01:50:30.822","98.693956364933825","24869302272","115216035840","74.581273476262879","860.56102781970912","23150882816"
"01/06/2020 01:50:31.823","98.549797871295382","24869269504","115215351808","74.580830702227729","7603.215296613841","23150661632"
"01/06/2020 01:50:32.823","98.414824840339293","24869015552","115215568896","74.580971215521203","7616.3647664846367","23150407680"
"01/06/2020 01:50:33.823","93.544919256759528","24869031936","115216584704","74.581628775825166","5348.32757796637","23150440448"
"01/06/2020 01:50:34.824","85.509484053655498","24867921920","115216482304","74.581562488940918","10088.937293943021","23150444544"
"01/06/2020 01:50:35.825","85.52711522489615","24865517568","115217195008","74.582023842861418","12356.558181566981","23150215168"
"01/06/2020 01:50:36.826","84.88446771776205","24862609408","115217641472","74.582312832256378","20327.828695585369","23149752320"
"01/06/2020 01:50:37.826","98.335212074044748","24858189824","115220697088","74.584290798423879","8895.8478810012348","23148314624"
"01/06/2020 01:50:38.826","98.407260967649037","24857251840","115222122496","74.585213482981828","7782.9844340311311","23147311104"
"01/06/2020 01:50:39.826","99.47661512582286","24857227264","115222065152","74.58517636977723","5.0000455004140534","23147278336"
"01/06/2020 01:50:40.827","99.454829018324602","24857268224","115222007808","74.585139233289553","4.9949590872891081","23147335680"
"01/06/2020 01:50:41.830","95.525339086992489","24857202688","115222007808","74.585139233289553","2826.3405357112915","23147274240"
"01/06/2020 01:50:42.832","85.088145709196951","24856928256","115221528576","74.584829033022942","12279.488912182393","23147073536"
"01/06/2020 01:50:43.834","83.290747590356148","24853254144","115221180416","74.584603652959842","18704.542283622817","23145857024"
"01/06/2020 01:50:44.834","84.347633750112877","24851968000","115222716416","74.585597932940715","12431","23145537536"
"01/06/2020 01:50:45.834","96.251401529457283","24852385792","115222601728","74.585523706531504","2551.5989170346566","23145496576"
"01/06/2020 01:50:46.835","99.260082832752644","24877355008","115222687744","74.585579376338416","9.9917348369428804","23145451520"
"01/06/2020 01:50:47.842","98.521866664600978","24877346816","115222687744","74.585579376338416","8.9391742825120737","23145443328"
"01/06/2020 01:50:48.876","95.552911692503145","24877391872","115211173888","74.578126257885742","7435.3137373657682","23145504768"
"01/06/2020 01:50:49.902","96.352634353151515","24877568000","115211145216","74.578107701283443","1152.9025564420353","23145668608"
"01/06/2020 01:50:50.905","82.319571543792236","24877740032","115211145216","74.578107701283443","9804.8320694320555","23145713664"
"01/06/2020 01:50:51.908","82.376155641532918","24887975936","115189604352","74.564163939693046","9972.9649980938593","23155507200"
"01/06/2020 01:50:52.912","83.116397674550399","24887980032","115189604352","74.564163939693046","10521.824319398123","23155515392"
"01/06/2020 01:50:53.922","95.000400328219655","24888913920","115190362112","74.564654444010145","3942.8719031779506","23155515392"
"01/06/2020 01:50:55.036","99.234349067465374","24888946688","115190362112","74.564654444010145","8.0782593038658774","23155535872"
"01/06/2020 01:50:56.064","99.079682263266193","24888950784","115190362112","74.564654444010145","4.8644032987269954","23155539968"
"01/06/2020 01:50:57.167","98.320110045617128","24888958976","115193282560","74.566544912421733","6890.7948251101407","23155560448"
"01/06/2020 01:50:58.170","93.3190279003787","24888954880","115192537088","74.566062347629597","9978.665133501403","23155564544"
"01/06/2020 01:50:59.172","82.283555050900247","24895184896","115183321088","74.560096667744247","12429.240952023569","23161729024"
"01/06/2020 01:51:00.173","83.017059270057487","24895664128","115185475584","74.561491323300061","11579.340761786958","23161749504"
"01/06/2020 01:51:01.175","83.170538225306629","24908972032","115164983296","74.5482263096022","10663.719481402912","23175065600"
"01/06/2020 01:51:02.185","94.058781452591006","24910217216","115170664448","74.551903823053451","10519.655325305634","23175389184"
"01/06/2020 01:51:03.189","98.109019781157386","24910430208","115172659200","74.553195055237325","7557.6403272262078","23175487488"
"01/06/2020 01:51:04.299","99.332927189750762","24910458880","115172614144","74.553165904840725","9.0126473579108826","23175507968"
