"(PDH-CSV 4.0) (Pacific Standard Time)(480)","\\WIN-N9B1TIBPDSS\Processor(_total)\% Idle Time","\\WIN-N9B1TIBPDSS\memory\available bytes","\\WIN-N9B1TIBPDSS\memory\committed bytes","\\WIN-N9B1TIBPDSS\memory\% committed bytes in use","\\WIN-N9B1TIBPDSS\memory\page faults/sec","\\WIN-N9B1TIBPDSS\memory\free & zero page list bytes"
"01/01/2020 09:34:36.968"," ","25191366656","114836905984","74.335856357201905"," ","22919766016"
"01/01/2020 09:34:37.969","99.686099407617448","25191636992","114836905984","74.335856357201905","168.906881636154","22919766016"
"01/01/2020 09:34:38.969","94.391775658630294","25135398912","114957864960","74.414155137355948","31771.250197695554","22868590592"
"01/01/2020 09:34:39.969","48.399058631535844","24957267968","115162710016","74.546754796650902","75267.442347528442","23185555456"
"01/01/2020 09:34:40.974","2.8010941379086987","24934031360","115183726592","74.560359161011959","21534.955958279676","23175647232"
"01/01/2020 09:34:41.976","2.4897925660201152","24880308224","115227566080","74.588737211792903","21298.163402888895","23129702400"
"01/01/2020 09:34:42.978","3.9749052725532854","24887287808","115212541952","74.579011829239079","25199.057183427798","23143055360"
"01/01/2020 09:34:43.980","2.8512731997204539","24889630720","115206348800","74.575002904649594","21767.912504486339","23146827776"
"01/01/2020 09:34:44.982","2.7732470783974659","24887115776","115214458880","74.58025270015473","31513.574944062653","23146168320"
"01/01/2020 09:34:45.984","2.3444527807200908","24862687232","115228217344","74.589158774956402","22801.91960067899","23124246528"
"01/01/2020 09:34:46.986","2.0461073473605254","24861437952","115235704832","74.594005563900339","25479.199221176234","23115288576"
"01/01/2020 09:34:47.988","3.1532631534827047","24856924160","115229585408","74.590044346309753","19979.842603129106","23112724480"
"01/01/2020 09:34:48.998","3.5681447471009742","24868278272","115223261184","74.585950578233678","20874.865070329772","23113564160"
"01/01/2020 09:34:50.006","63.074988016329534","24866197504","115219374080","74.583434377467128","27082.383285472268","23109771264"
"01/01/2020 09:34:51.007","83.456182777116013","24863289344","115220447232","74.584129050975704","15198.989477991536","23109349376"
"01/01/2020 09:34:52.008","87.219604267600843","24859406336","115223920640","74.586377449935853","11050.771785021961","23108460544"
"01/01/2020 09:34:53.009","92.890365720649442","24857030656","115225194496","74.587202042943616","6987.9966297776364","23107891200"
"01/01/2020 09:34:54.009","98.85680635944648","24857423872","115225194496","74.587202042943616","294.99828900992372","23107883008"
"01/01/2020 09:34:55.010","99.496892861647737","24857321472","115225194496","74.587202042943616","36.982533149593451","23107821568"
"01/01/2020 09:34:56.011","99.447313843178307","24857333760","115225079808","74.587127793251327","29.971125817387527","23107833856"
"01/01/2020 09:34:57.011","90.650790990752782","24856657920","115225161728","74.587180832071979","20746.728325584831","23107149824"
"01/01/2020 09:34:58.012","85.372980369580418","24855621632","115225669632","74.58750961222394","11697.338922827832","23106965504"
"01/01/2020 09:34:59.014","85.802821886468195","24852688896","115225423872","74.587350519045103","11803.244763720872","23106940928"
"01/01/2020 09:35:00.015","86.552845648654127","24849711104","115228286976","74.589203850969028","13282.848651550099","23106408448"
"01/01/2020 09:35:01.015","99.478124907248798","24846475264","115228471296","74.589323176673915","1196.2754159805406","23105495040"
"01/01/2020 09:35:02.016","97.667399692129308","24844713984","115231490048","74.591277254417363","15249.241886263748","23103864832"
"01/01/2020 09:35:03.016","99.498648962788366","24844693504","115231490048","74.591277254417363","69.992622777559248","23103852544"
"01/01/2020 09:35:04.016","99.303129686675348","24844967936","115231432704","74.591240141212765","14.9999730000486","23104126976"
